substance,year,title,num_ref,num_ref_3years,arxiv,neurips,iclr,icml,aaai,iccv,cvpr,emnlp,acl,naacl,eccv,icra,icassp,ijcai,aistats,sigkdd,neuralcom,ieee_tran,acm_tran,mit_press,nature,jmlr,decision_ori,decision_final,rating1,rating2,rating3,mean,class_label,filetype2,atr0,atr1,atr2,atr3,atr4,atr5,atr6,atr7,atr8,atr9,atr10,atr11,atr12,atr13,atr14,atr15,atr16,atr17,atr18,atr19,atr20,atr21,atr22,atr23,atr24,atr25,atr26,atr27,atr28,atr29,atr30,atr31,atr32,atr33,atr34,atr35,atr36,atr37,atr38,atr39,citation_count,citedIn2018,citedIn2019,citedIn2020,citedIn2021,citedIn2022,citedIn2023
1,2018,Many Paths to Equilibrium: GANs Do Not Need to Decrease a Divergence At Every Step,23,13,14,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,4,7.0,6.33,good,ICLR_2018_215_paper.json,2,3,2,2,0,3,3,4,1,2,0,6,0,0,3,0,0,0,3,34,1,1,25,3,1,26,0,10,1,14,2,3,3,5,0,0,4,4,29,132,186,49.0,41.0,48.0,30.0,16.0,8.0
1,2018,Action-dependent Control Variates for Policy Optimization via Stein Identity,40,24,5,7,7,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,Accept (Poster),Accepted,7,7,7.0,7.0,good,ICLR_2018_89_paper.json,0,0,4,3,1,2,0,4,0,0,0,2,1,1,0,0,1,0,3,22,3,0,20,16,6,42,1,14,3,14,2,0,2,0,0,3,2,3,54,185,46,12.0,17.0,7.0,8.0,3.0,1.0
1,2019,Ordered Neurons: Integrating Tree Structures into Recurrent Neural Networks,65,18,23,0,6,1,2,0,0,0,12,3,0,0,0,0,0,0,0,1,0,0,0,0,Accept (Oral),Accepted,7,9,8.0,8.0,good,ICLR_2019_3_paper.json,1,0,6,2,1,1,2,8,0,0,0,5,2,0,2,0,2,1,1,34,3,0,16,4,2,26,1,3,2,8,0,0,2,1,2,0,0,0,44,114,257,1.0,48.0,96.0,75.0,42.0,17.0
0,2020,Knowledge Consistency between Neural Networks and Beyond,53,17,7,8,7,2,2,2,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,8,6,6.0,6.67,good,ICLR_2020_44_paper.json,1,0,5,1,0,2,0,11,0,1,0,14,0,1,1,0,1,0,2,40,6,1,18,11,1,54,2,16,1,12,0,1,1,0,1,0,0,2,32,159,25,0.0,0.0,5.0,14.0,6.0,0.0
0,2020,Neural Network Branching for Neural Network Verification ,19,7,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Talk),Accepted,6,8,8.0,7.33,good,ICLR_2020_647_paper.json,0,0,5,2,0,3,2,8,1,1,0,9,0,0,1,0,1,1,2,36,3,5,51,26,0,122,6,31,6,19,3,2,1,0,1,1,4,2,99,382,45,0.0,2.0,7.0,19.0,17.0,6.0
1,2019,Temporal Difference Variational Auto-Encoder,40,15,19,0,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Accept (Oral),Accepted,8,9,7.0,8.0,good,ICLR_2019_14_paper.json,0,0,1,1,1,1,0,3,0,0,1,3,0,0,0,0,1,0,2,14,2,1,14,8,3,69,3,14,4,7,12,1,0,2,0,1,1,1,76,219,2,1.0,19.0,32.0,29.0,18.0,3.0
0,2019,Representation Degeneration Problem in Training Natural Language Generation Models,31,18,2,7,4,4,1,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,7,7,7.0,7.0,good,ICLR_2019_335_paper.json,1,0,3,5,2,0,3,9,1,2,0,2,0,0,1,0,3,0,4,36,1,0,18,6,4,49,4,11,3,6,1,0,0,0,0,1,2,1,65,172,97,0.0,3.0,14.0,32.0,54.0,29.0
0,2017,Central Moment Discrepancy (CMD) for Domain-Invariant Representation Learning,34,13,5,2,3,6,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,3,Accept (Poster),Accepted,6,7,9.0,7.33,good,ICLR_2017_153_paper.json,2,0,7,4,0,2,3,7,1,0,0,3,0,0,0,0,1,0,5,35,7,1,17,7,0,33,4,6,0,7,2,0,1,0,2,1,1,1,64,154,362,19.0,55.0,87.0,108.0,84.0,31.0
0,2019,Unsupervised Discovery of Parts Structure and Dynamics,58,20,0,10,13,2,0,1,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,7.0,6.33,good,ICLR_2019_418_paper.json,1,0,1,2,3,0,0,9,0,0,0,0,0,0,0,0,3,0,4,23,0,0,4,3,2,50,1,12,1,9,11,0,0,1,2,1,4,2,33,136,51,0.0,12.0,17.0,13.0,9.0,3.0
0,2019,On the Minimal Supervision for Training Any Binary Classifier from Only Unlabeled Data,63,16,3,7,13,7,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,7,Accept (Poster),Accepted,7,8,8.0,7.67,good,ICLR_2019_43_paper.json,4,0,6,1,0,7,1,0,0,2,0,3,0,1,3,0,1,4,10,43,3,4,30,6,1,34,2,9,1,3,0,1,0,2,1,2,0,1,78,178,62,2.0,13.0,19.0,18.0,10.0,5.0
1,2019,Efficient Multi-Objective Neural Architecture Search via Lamarckian Evolution,54,35,9,7,2,4,1,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2019_109_paper.json,0,1,4,2,2,4,0,7,2,0,0,9,1,0,2,1,2,3,5,45,5,6,17,9,0,41,1,19,1,2,3,1,1,1,3,2,0,5,40,157,373,8.0,74.0,114.0,103.0,86.0,22.0
0,2020,Escaping Saddle Points Faster with Stochastic Momentum,71,29,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,3,6,6.0,5.0,good,ICLR_2020_89_paper.json,2,1,1,0,2,2,5,2,1,1,0,6,3,1,7,3,2,0,7,46,2,4,12,1,2,83,4,5,0,4,0,1,1,0,0,0,3,1,158,281,13,0.0,0.0,7.0,2.0,6.0,0.0
0,2019,ClariNet: Parallel Wave Generation in End-to-End Text-to-Speech,36,17,6,10,4,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,9,7.0,7.33,good,ICLR_2019_230_paper.json,5,0,8,4,0,4,2,5,0,3,0,9,0,0,0,0,1,2,2,45,2,0,16,12,1,45,2,12,1,5,1,0,1,0,0,1,1,2,36,138,279,19.0,71.0,97.0,60.0,36.0,15.0
0,2017,Categorical Reparameterization with Gumbel-Softmax,26,12,10,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,6,6.0,6.33,good,ICLR_2017_126_paper.json,1,1,3,5,0,1,0,3,0,1,0,5,0,0,1,0,2,0,2,25,3,0,10,10,0,30,0,9,0,4,0,0,0,2,0,0,0,2,24,94,3221,0.0,0.0,0.0,37.0,672.0,291.0
0,2018,SpectralNet: Spectral Clustering using Deep Neural Networks,26,10,6,0,2,4,1,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,Accept (Poster),Accepted,6,4,7.0,5.67,good,ICLR_2018_260_paper.json,2,1,2,2,1,1,1,3,0,1,0,5,1,0,1,0,0,0,1,22,2,1,17,16,3,71,4,17,0,11,1,0,1,2,3,0,4,5,72,230,185,13.0,49.0,42.0,53.0,34.0,17.0
1,2018,Bi-Directional Block Self-Attention for Fast and Memory-Efficient Sequence Modeling,59,28,13,5,4,0,0,0,2,8,10,0,0,0,0,2,2,1,1,0,0,0,0,1,Accept (Poster),Accepted,6,9,6.0,7.0,good,ICLR_2018_196_paper.json,3,0,0,1,1,0,1,3,0,0,0,8,2,0,1,0,0,4,12,36,6,0,28,17,1,31,1,18,2,5,0,3,5,1,1,0,1,3,70,193,138,20.0,39.0,48.0,21.0,15.0,2.0
1,2019,Meta-learning with differentiable closed-form solvers,63,21,4,5,7,4,0,1,7,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,Accept (Poster),Accepted,5,2,7.0,4.67,good,ICLR_2019_273_paper.json,7,0,7,3,5,2,2,9,1,1,0,11,0,0,3,0,3,1,4,59,1,0,31,7,2,30,1,21,1,13,3,2,0,0,1,1,5,5,45,169,576,6.0,59.0,144.0,191.0,200.0,65.0
1,2020,Ridge Regression: Structure Cross-Validation and Sketching,26,7,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Accept (Spotlight),Accepted,6,8,,7.0,good,ICLR_2020_554_paper.json,1,2,3,1,1,2,3,2,0,0,0,3,0,1,1,0,1,0,12,33,7,2,23,5,3,66,7,11,2,5,1,0,0,0,2,2,7,0,141,284,31,1.0,2.0,14.0,6.0,8.0,3.0
0,2017,Learning Curve Prediction with Bayesian Neural Networks,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,7,7.0,7.0,good,ICLR_2017_60_paper.json,1,0,0,0,1,5,5,4,2,2,1,5,3,0,0,0,0,1,0,30,0,2,18,2,0,30,0,17,7,7,1,0,1,0,0,1,1,1,11,99,203,28.0,38.0,47.0,36.0,41.0,12.0
0,2020,BayesOpt Adversarial Attack,31,9,13,0,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,3,6.0,5.0,good,ICLR_2020_455_paper.json,2,0,10,1,4,6,2,5,0,3,0,5,2,2,0,0,1,0,1,44,4,0,25,14,3,33,4,12,2,13,1,1,0,2,1,2,3,4,15,139,47,0.0,2.0,14.0,15.0,15.0,5.0
1,2020,BinaryDuo: Reducing Gradient Mismatch in Binary Activation Network by Coupling Binary Activations,39,20,12,3,2,1,1,1,8,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_453_paper.json,0,0,2,0,3,0,3,7,0,0,0,7,0,0,2,0,0,1,3,28,0,2,29,8,1,38,0,18,1,5,2,1,3,6,4,3,3,3,62,189,33,0.0,1.0,8.0,19.0,5.0,4.0
0,2019,Overcoming Catastrophic Forgetting for Continual Learning via Model Adaptation,32,22,13,0,4,0,0,0,3,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,5,6,7.0,6.0,good,ICLR_2019_474_paper.json,2,0,1,1,2,0,0,4,1,0,0,9,1,1,0,0,0,1,1,24,2,0,22,14,2,38,0,12,0,15,0,3,0,1,3,0,0,5,63,180,74,1.0,13.0,17.0,23.0,19.0,9.0
0,2019,Modeling the Long Term Future in Model-Based Reinforcement Learning,55,18,23,0,8,5,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,Accept (Poster),Accepted,7,6,6.0,6.33,good,ICLR_2019_351_paper.json,4,0,6,3,2,3,2,15,0,0,1,3,3,0,1,0,1,1,5,50,5,2,18,8,2,42,9,24,4,9,14,2,1,1,0,0,1,1,38,181,18,0.0,3.0,4.0,6.0,5.0,4.0
0,2020,Building Deep Equivariant Capsule Networks,30,20,8,0,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Accept (Talk),Accepted,8,6,,7.0,good,ICLR_2020_678_paper.json,1,0,3,1,0,1,1,7,0,1,0,3,0,1,0,0,4,0,4,27,7,8,44,16,0,60,3,19,2,9,2,1,2,2,5,2,1,4,98,285,21,0.0,3.0,10.0,5.0,4.0,3.0
1,2020,Improving Neural Language Generation with Spectrum Control,45,25,3,7,4,6,0,0,0,1,5,1,0,0,1,0,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,6,3,6.0,5.0,good,ICLR_2020_243_paper.json,1,0,2,1,2,5,12,10,0,5,1,10,0,1,1,0,1,0,6,58,1,0,9,1,3,49,6,10,0,19,0,3,3,0,1,0,0,1,34,140,37,0.0,0.0,6.0,14.0,18.0,7.0
0,2018,Variational Continual Learning,50,19,0,4,14,9,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2018_332_paper.json,2,1,2,5,2,2,3,1,1,2,0,5,1,0,0,0,1,0,3,31,2,2,24,25,1,21,3,33,4,6,0,1,3,2,4,2,2,2,57,194,484,42.0,106.0,128.0,123.0,95.0,32.0
0,2017,Optimal Binary Autoencoding with Pairwise Correlations,40,10,6,1,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,Accept (Poster),Accepted,7,7,6.0,6.67,good,ICLR_2017_66_paper.json,0,1,4,2,1,1,2,5,0,1,0,0,0,0,0,0,2,1,4,24,0,4,19,12,0,55,1,7,2,11,1,0,1,0,1,3,2,3,68,190,0,0.0,0.0,0.0,0.0,0.0,0.0
0,2020,Frequency-based Search-control in Dyna,40,6,0,3,4,6,1,0,0,0,0,0,0,1,0,2,2,0,0,1,0,1,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_310_paper.json,3,0,1,4,0,1,3,3,2,1,0,6,1,0,0,0,3,0,4,32,2,4,29,15,1,58,7,22,1,9,2,2,0,1,0,1,5,4,78,241,8,0.0,1.0,3.0,2.0,3.0,1.0
0,2019,Lagging Inference Networks and Posterior Collapse in Variational Autoencoders,35,21,1,6,5,6,0,0,1,2,1,1,0,0,0,0,2,0,1,0,0,0,0,2,Accept (Poster),Accepted,8,7,8.0,7.67,good,ICLR_2019_492_paper.json,1,0,5,0,3,2,4,8,0,0,0,3,0,0,0,0,2,0,1,29,3,2,29,11,0,64,4,18,3,13,0,2,0,1,0,0,1,4,47,202,218,2.0,48.0,60.0,69.0,45.0,12.0
1,2020,Unrestricted Adversarial Examples via Semantic Manipulation,46,12,17,0,4,0,0,1,8,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_497_paper.json,0,0,3,0,5,1,2,8,1,1,0,4,1,0,1,0,1,0,3,31,4,0,22,7,2,60,1,13,2,16,2,0,2,1,1,0,1,0,35,169,96,0.0,7.0,29.0,33.0,31.0,9.0
0,2019,Woulda Coulda Shoulda: Counterfactually-Guided Policy Search,36,8,9,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Accept (Poster),Accepted,7,7,7.0,7.0,good,ICLR_2019_47_paper.json,4,1,6,6,2,2,1,5,0,0,0,2,0,0,1,0,3,0,0,33,6,1,24,16,1,77,3,11,1,5,1,0,0,2,3,0,2,2,54,209,86,1.0,17.0,29.0,25.0,17.0,4.0
0,2020,Playing the lottery with rewards and multiple languages: lottery tickets in RL and NLP,29,15,3,7,6,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,3,3.0,4.0,poor,ICLR_2020_219_paper.json,0,0,8,2,0,2,2,6,0,0,0,3,3,0,1,0,1,0,0,28,0,1,13,7,0,24,1,14,1,7,0,1,1,1,0,0,1,1,9,82,112,0.0,14.0,25.0,39.0,37.0,5.0
0,2020,Data-dependent Gaussian Prior Objective for Language Generation,71,12,9,2,7,5,3,1,6,1,7,2,2,0,0,0,1,0,1,0,0,0,0,2,Accept (Talk),Accepted,8,8,8.0,8.0,good,ICLR_2020_645_paper.json,1,0,6,2,4,1,4,5,0,0,0,13,1,0,2,0,2,2,1,44,3,4,24,11,3,23,1,20,1,14,0,1,3,0,0,0,2,2,33,145,39,0.0,2.0,10.0,14.0,13.0,4.0
0,2020,Understanding the Limitations of Conditional Generative Models,33,18,6,8,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_450_paper.json,0,0,9,0,0,2,2,0,2,0,0,3,0,1,4,0,2,0,0,25,2,2,51,7,1,47,1,8,4,4,1,0,1,4,0,0,3,7,76,219,28,0.0,1.0,14.0,8.0,5.0,4.0
0,2018,TRAINING GENERATIVE ADVERSARIAL NETWORKS VIA PRIMAL-DUAL SUBGRADIENT METHODS: A LAGRANGIAN PERSPECTIVE ON GAN,34,21,19,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,6,7.0,6.67,good,ICLR_2018_239_paper.json,1,0,4,4,2,0,0,4,0,1,0,5,0,0,1,0,1,0,8,31,3,0,9,15,1,28,0,8,0,8,1,0,0,0,3,0,1,0,106,183,12,3.0,3.0,2.0,2.0,2.0,1.0
0,2018,QANet: Combining Local Convolution with Global Self-Attention for Reading Comprehension,48,38,2,1,3,1,0,0,0,3,6,0,1,0,0,0,0,1,1,0,0,0,0,0,Accept (Poster),Accepted,8,5,6.0,6.33,good,ICLR_2018_109_paper.json,1,0,3,2,2,1,2,15,1,8,0,7,2,1,1,0,0,1,7,54,2,0,17,7,3,47,3,15,7,23,2,0,1,1,6,3,1,1,60,199,888,82.0,246.0,198.0,192.0,187.0,31.0
1,2017,Variable Computation in Recurrent Neural Networks,24,5,1,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,Accept (Poster),Accepted,7,7,4.0,6.0,good,ICLR_2017_139_paper.json,1,0,3,1,0,0,0,2,0,0,0,9,0,0,1,0,0,0,0,17,1,0,18,6,3,26,0,12,6,3,3,1,3,0,0,0,3,2,26,113,49,5.0,11.0,11.0,7.0,7.0,1.0
1,2018,Multi-Scale Dense Networks for Resource Efficient Image Classification,40,17,8,2,5,5,0,1,5,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,Accept (Oral),Accepted,8,7,10.0,8.33,good,ICLR_2018_3_paper.json,0,0,3,3,4,0,2,6,2,0,1,4,2,0,0,0,4,2,6,39,1,2,32,13,0,39,4,12,1,12,0,1,5,1,2,2,2,4,55,188,477,29.0,81.0,101.0,150.0,115.0,42.0
0,2020,Selection via Proxy: Efficient Data Selection for Deep Learning,52,7,13,2,4,3,0,0,5,1,2,1,1,0,2,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_201_paper.json,0,0,6,3,5,1,6,10,0,2,0,4,0,1,1,0,0,2,3,44,3,2,22,8,3,17,3,9,1,11,2,1,4,3,2,3,3,1,22,120,78,0.0,2.0,11.0,30.0,44.0,34.0
0,2020,Understanding Architectures Learnt by Cell-based Neural Architecture Search,29,14,1,6,3,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,8,6,3.0,5.67,good,ICLR_2020_36_paper.json,0,0,1,1,4,4,1,5,0,0,0,2,2,0,3,0,0,0,4,27,0,3,38,8,3,56,5,12,2,4,1,0,0,1,1,0,3,0,62,199,61,0.0,2.0,15.0,30.0,17.0,7.0
0,2020,Diverse Trajectory Forecasting with Determinantal Point Processes,46,10,5,0,6,1,0,4,14,0,0,0,7,1,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,6,8.0,6.67,good,ICLR_2020_18_paper.json,1,0,2,1,3,0,2,5,0,0,1,6,0,1,0,0,1,0,1,24,6,1,24,14,0,41,2,23,1,11,16,1,0,1,0,0,0,2,50,193,81,0.0,6.0,18.0,24.0,35.0,8.0
1,2017,Recurrent Environment Simulators,19,7,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Accept (Poster),Accepted,7,5,8.0,6.67,good,ICLR_2017_104_paper.json,0,1,5,1,1,1,1,7,0,1,0,5,2,1,0,0,0,1,13,40,2,3,79,6,0,27,4,24,2,14,7,1,2,9,4,1,1,3,79,268,165,37.0,37.0,29.0,28.0,16.0,12.0
0,2020,Sampling-Free Learning of Bayesian Quantized Neural Networks,39,6,16,0,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_231_paper.json,3,0,4,5,2,3,1,5,0,1,0,3,0,0,1,0,1,0,2,31,7,1,24,10,1,78,3,13,1,8,0,0,1,0,0,0,1,1,74,223,5,0.0,0.0,1.0,1.0,2.0,0.0
0,2020,Episodic Reinforcement Learning with Associative Memory,42,6,12,1,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Accept (Poster),Accepted,6,3,6.0,5.0,good,ICLR_2020_510_paper.json,0,0,1,2,0,1,4,6,1,1,0,8,2,0,0,0,3,2,1,32,2,0,21,11,3,33,1,9,4,11,2,0,0,0,0,1,4,4,22,128,27,0.0,1.0,2.0,15.0,9.0,3.0
1,2019,Meta-Learning For Stochastic Gradient MCMC,70,20,8,9,11,17,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,7,6.0,6.67,good,ICLR_2019_216_paper.json,2,1,1,3,5,3,8,4,0,2,0,9,1,0,2,0,0,1,7,49,4,1,38,18,1,76,2,32,2,8,4,0,5,0,0,1,6,5,94,297,35,2.0,11.0,7.0,9.0,6.0,3.0
1,2020,Rethinking Softmax Cross-Entropy Loss for Adversarial Robustness,68,34,5,5,12,11,0,1,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,8.0,6.67,good,ICLR_2020_58_paper.json,0,0,16,6,4,8,7,6,2,2,0,2,0,0,3,0,0,1,10,67,4,1,36,11,1,53,2,13,2,7,0,0,2,3,2,0,2,2,67,208,102,0.0,4.0,32.0,36.0,31.0,17.0
0,2019,A2BCD: Asynchronous Acceleration with Optimal Complexity,50,15,0,0,6,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Accept (Poster),Accepted,7,7,9.0,7.67,good,ICLR_2019_493_paper.json,1,0,3,2,1,3,0,3,2,0,1,5,1,0,6,0,2,1,4,35,3,3,29,6,1,67,2,8,3,8,0,3,0,0,2,0,4,1,89,229,16,4.0,3.0,3.0,5.0,1.0,0.0
0,2020,Exploring Model-based Planning with Policy Networks,45,13,15,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Accept (Poster),Accepted,8,6,6.0,6.67,good,ICLR_2020_85_paper.json,1,2,3,2,5,1,4,2,0,0,0,5,1,0,1,0,0,1,1,29,2,6,34,9,1,48,1,22,2,6,4,1,9,3,0,1,2,1,21,173,104,0.0,7.0,39.0,30.0,30.0,6.0
0,2020,AugMix: A Simple Data Processing Method to Improve Robustness and Uncertainty,46,21,7,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,8,3.0,6.33,good,ICLR_2020_473_paper.json,1,1,6,3,0,1,3,2,0,0,0,5,1,0,5,0,1,0,1,30,5,2,15,3,0,24,0,8,2,5,0,0,5,1,2,0,1,3,20,96,580,1.0,4.0,122.0,211.0,271.0,118.0
0,2020,Infinite-horizon Off-Policy Policy Evaluation with Multiple Behavior Policies,20,5,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,3.0,5.0,good,ICLR_2020_441_paper.json,1,0,0,1,1,2,2,1,0,0,0,3,2,0,3,0,0,1,3,20,4,4,14,8,1,46,2,22,3,6,5,1,1,1,0,2,0,3,50,173,83,0.0,0.0,3.0,1.0,1.0,0.0
0,2020,Cyclical Stochastic Gradient MCMC for Bayesian Deep Learning,61,9,13,1,7,6,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,Accept (Talk),Accepted,8,8,6.0,7.33,good,ICLR_2020_653_paper.json,0,1,10,3,0,6,7,4,1,1,0,2,3,0,0,0,4,0,9,51,5,1,36,6,1,80,3,19,2,22,2,1,2,1,0,0,3,3,87,274,154,0.0,14.0,29.0,59.0,57.0,16.0
0,2018,Unsupervised Neural Machine Translation,36,19,2,2,4,1,0,0,0,1,11,2,0,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,5,7.0,6.0,good,ICLR_2018_110_paper.json,0,0,4,4,1,0,2,7,3,3,0,2,2,0,1,0,2,1,4,36,0,0,22,6,3,35,1,12,2,11,4,0,1,5,1,1,1,9,10,124,657,119.0,181.0,173.0,100.0,86.0,24.0
0,2020,A Learning-based Iterative Method for Solving Vehicle Routing Problems,30,10,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_33_paper.json,1,0,1,1,3,3,2,5,0,0,0,5,0,0,1,1,0,1,3,27,8,1,17,8,0,38,1,12,7,17,1,4,1,0,0,0,0,0,28,143,85,0.0,0.0,14.0,35.0,48.0,11.0
1,2019,Characterizing Audio Adversarial Examples Using Temporal Dependency,36,23,20,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,6,6.0,6.33,good,ICLR_2019_400_paper.json,3,0,4,0,4,0,2,9,0,1,0,3,2,1,1,0,2,0,3,35,6,2,25,5,2,53,4,21,2,15,0,1,1,8,1,0,1,0,30,177,105,2.0,19.0,32.0,23.0,34.0,9.0
1,2017,Recurrent Mixture Density Network for Spatiotemporal Visual Attention,55,26,1,4,5,4,0,6,11,0,0,0,3,0,0,0,0,0,2,4,0,0,0,0,Accept (Poster),Accepted,7,6,6.0,6.33,good,ICLR_2017_180_paper.json,0,4,2,2,2,2,1,6,0,5,0,5,1,0,2,0,1,2,9,44,3,1,18,13,4,39,3,24,0,12,1,1,6,1,3,2,2,2,37,172,120,20.0,22.0,29.0,19.0,12.0,1.0
0,2020,Disagreement-Regularized Imitation Learning,34,16,4,3,3,4,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1,Accept (Spotlight),Accepted,8,8,6.0,7.33,good,ICLR_2020_598_paper.json,0,0,0,3,0,2,0,5,0,1,1,14,0,0,4,0,1,0,0,31,0,1,18,7,2,32,1,7,1,14,1,0,0,0,1,2,3,2,46,138,85,0.0,2.0,18.0,22.0,10.0,7.0
0,2018,Beyond Shared Hierarchies: Deep Multitask Learning through Soft Layer Ordering,46,24,0,4,6,4,0,1,2,0,2,1,2,0,3,0,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,7,6,7.0,6.67,good,ICLR_2018_252_paper.json,0,0,12,7,2,2,0,0,0,1,0,3,1,0,3,0,1,0,11,43,2,0,34,12,0,18,0,2,1,3,0,0,3,0,0,0,0,1,89,165,78,19.0,23.0,13.0,15.0,4.0,6.0
0,2020,How to 0wn the NAS in Your Spare Time,35,16,1,2,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Accept (Poster),Accepted,6,6,3.0,5.0,good,ICLR_2020_525_paper.json,0,0,12,2,1,3,0,8,0,1,0,4,2,0,0,0,0,0,5,38,0,0,21,14,1,91,4,12,3,6,1,2,0,1,2,0,2,3,37,200,20,0.0,1.0,5.0,8.0,7.0,1.0
0,2018,Memory Architectures in Recurrent Neural Network Language Models,19,14,4,6,2,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,6,5,8.0,6.33,good,ICLR_2018_335_paper.json,0,0,3,0,1,2,3,3,0,1,0,4,3,0,2,0,0,0,2,24,1,0,14,7,0,36,1,10,0,11,2,1,1,0,0,1,4,2,20,111,60,15.0,14.0,17.0,8.0,6.0,0.0
