replicability,year,title,num_ref,num_ref_3years,arxiv,neurips,iclr,icml,aaai,iccv,cvpr,emnlp,acl,naacl,eccv,icra,icassp,ijcai,aistats,sigkdd,neuralcom,ieee_tran,acm_tran,mit_press,nature,jmlr,decision_ori,decision_final,rating1,rating2,rating3,mean,class_label,filetype2,atr0,atr1,atr2,atr3,atr4,atr5,atr6,atr7,atr8,atr9,atr10,atr11,atr12,atr13,atr14,atr15,atr16,atr17,atr18,atr19,atr20,atr21,atr22,atr23,atr24,atr25,atr26,atr27,atr28,atr29,atr30,atr31,atr32,atr33,atr34,atr35,atr36,atr37,atr38,atr39,citation_count,citedIn2018,citedIn2019,citedIn2020,citedIn2021,citedIn2022,citedIn2023
0,2020,A Meta-Transfer Objective for Learning to Disentangle Causal Mechanisms,43,11,3,1,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,4,Accept (Poster),Accepted,8,8,3.0,6.33,good,ICLR_2020_479_paper.json,1,0,8,0,2,6,3,0,0,0,0,2,2,0,0,0,4,0,6,34,2,6,26,12,1,109,5,11,5,7,2,0,0,3,0,0,12,2,99,302,243,0,29,64,78,76,17
0,2019,The Deep Weight Prior,44,17,12,1,8,7,0,0,1,0,0,0,0,0,0,0,2,0,2,1,0,0,0,1,Accept (Poster),Accepted,6,8,7.0,7.0,good,ICLR_2019_108_paper.json,3,0,4,2,1,2,0,6,0,0,0,4,1,0,0,0,0,1,5,29,2,0,15,7,1,42,1,14,2,4,0,0,0,2,0,1,3,1,18,113,29,1,9,8,10,1,0
0,2020,Reanalysis of Variance Reduced Temporal Difference Learning,38,14,6,0,7,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,3,8,8.0,6.33,good,ICLR_2020_180_paper.json,2,0,2,3,2,8,0,5,0,1,0,8,1,4,7,1,2,1,13,60,4,1,21,5,1,47,3,7,1,5,1,0,0,2,5,1,1,1,85,191,30,0,2,13,10,5,2
0,2018,Maximum a Posteriori Policy Optimisation,48,28,2,3,6,9,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,Accept (Poster),Accepted,7,6,5.0,6.0,good,ICLR_2018_59_paper.json,0,0,4,1,1,3,1,2,0,0,1,1,0,0,1,0,3,0,10,28,3,2,15,11,2,59,2,22,2,12,0,0,1,0,0,2,9,3,53,198,309,20,63,72,80,79,30
0,2018,Unsupervised Cipher Cracking Using Discrete GANs,33,17,15,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,7,8.0,7.33,good,ICLR_2018_149_paper.json,1,0,3,2,3,1,0,1,3,2,0,8,2,1,1,0,2,1,1,32,5,0,19,8,2,25,0,7,1,8,1,3,2,0,0,0,1,2,47,131,50,12,3,15,10,7,1
0,2020,Weakly Supervised Disentanglement with Guarantees,28,15,5,1,8,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,8,8,3.0,6.33,good,ICLR_2020_383_paper.json,0,0,4,1,2,2,3,4,0,0,0,1,0,0,2,0,3,1,0,23,2,4,27,5,3,98,1,8,2,10,3,0,0,2,2,0,2,2,50,221,84,0,3,29,35,21,12
1,2020,Deep Imitative Models for Flexible Inference Planning and Control,26,10,7,0,4,3,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,8,6.0,7.33,good,ICLR_2020_213_paper.json,0,0,0,0,2,1,0,5,0,0,0,2,0,0,1,0,2,1,1,15,6,2,23,17,0,78,2,28,8,27,4,3,1,2,4,0,4,7,56,272,108,2,24,25,33,27,10
0,2017,Exploring Sparsity in Recurrent Neural Networks,21,8,3,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,6,,6.5,good,ICLR_2017_90_paper.json,1,0,7,1,1,4,0,4,0,2,0,6,1,0,0,0,0,3,5,35,0,0,18,2,4,29,0,7,1,8,1,1,1,1,0,1,2,1,30,107,241,37,59,62,51,29,10
0,2020,Meta-Learning Acquisition Functions for Transfer Learning in Bayesian Optimization,41,7,0,2,7,4,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,Accept (Spotlight),Accepted,8,8,6.0,7.33,good,ICLR_2020_609_paper.json,0,0,2,4,2,2,4,5,0,0,1,5,0,0,0,0,2,0,2,29,0,2,19,13,3,64,3,29,6,14,0,2,2,1,0,2,4,6,46,216,39,0,2,4,19,14,7
0,2019,Probabilistic Planning with Sequential Monte Carlo methods,54,20,18,0,5,2,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,1,Accept (Poster),Accepted,5,6,8.0,6.33,good,ICLR_2019_115_paper.json,1,0,5,3,0,5,4,6,0,1,1,6,2,0,0,0,3,1,2,40,6,3,19,7,1,54,1,12,1,11,3,0,0,2,1,1,2,2,40,166,34,0,10,10,11,5,1
0,2020,HOPPITY: LEARNING GRAPH TRANSFORMATIONS TO DETECT AND FIX BUGS IN PROGRAMS,25,14,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Accept (Spotlight),Accepted,6,8,6.0,6.67,good,ICLR_2020_558_paper.json,1,0,4,0,0,2,1,5,0,3,0,3,1,0,0,1,1,1,2,25,4,2,23,5,2,59,3,24,6,11,3,2,1,5,1,2,3,7,63,226,110,1,0,31,37,47,20
0,2020,Training binary neural networks with real-to-binary convolutions,31,15,3,3,2,0,0,1,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_467_paper.json,0,0,6,4,1,1,3,7,0,1,0,10,1,0,1,0,2,1,2,40,0,1,15,3,3,20,2,11,3,14,1,0,2,0,1,0,0,2,24,102,118,0,2,29,48,43,26
0,2018,Interpretable Counting for Visual Question Answering,47,26,0,1,5,1,0,1,9,0,2,1,3,0,1,0,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,6,7,7.0,6.67,good,ICLR_2018_134_paper.json,0,0,4,2,5,1,4,4,1,0,0,7,2,0,0,0,0,0,6,36,2,3,17,12,1,68,4,24,0,5,1,5,0,2,2,1,4,2,37,190,49,13,8,15,8,7,1
0,2020,Selection via Proxy: Efficient Data Selection for Deep Learning,52,7,13,2,4,3,0,0,5,1,2,1,1,0,2,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_201_paper.json,0,0,6,3,5,1,6,10,0,2,0,4,0,1,1,0,0,2,3,44,3,2,22,8,3,17,3,9,1,11,2,1,4,3,2,3,3,1,22,120,78,0,2,11,30,44,34
0,2019,Improving Sequence-to-Sequence Learning via Optimal Transport,73,34,6,6,9,4,2,0,4,5,5,1,2,0,0,0,1,0,1,0,0,0,0,0,Accept (Poster),Accepted,6,7,5.0,6.0,good,ICLR_2019_307_paper.json,2,0,9,5,1,3,4,8,0,2,2,4,0,0,2,0,1,0,11,54,3,5,16,6,0,34,4,11,1,10,1,0,2,2,0,0,2,5,46,148,32,0,12,17,11,24,3
0,2019,Transfer Learning for Sequences via Learning to Collocate,26,9,1,3,2,1,2,0,0,4,7,2,0,0,0,1,0,0,0,0,0,0,0,2,Accept (Poster),Accepted,5,6,6.0,5.67,good,ICLR_2019_130_paper.json,0,0,4,2,0,0,2,12,0,0,0,1,0,0,0,0,0,0,0,21,2,0,16,13,0,37,1,21,1,2,0,5,1,1,2,1,0,0,43,146,17,1,2,9,5,1,1
0,2020,Reducing Transformer Depth on Demand with Structured Dropout,63,26,22,3,4,3,0,1,4,2,4,2,3,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,6,6.0,6.67,good,ICLR_2020_420_paper.json,0,3,4,2,3,3,6,17,1,2,0,4,2,1,1,0,2,1,6,58,2,2,21,4,0,39,2,21,2,11,0,0,2,4,0,0,3,3,25,141,306,0,8,94,115,100,49
1,2020,Convolutional Conditional Neural Processes,40,15,4,4,4,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Talk),Accepted,8,8,6.0,7.33,good,ICLR_2020_683_paper.json,3,1,4,9,1,2,3,8,2,0,1,4,0,1,0,0,0,2,12,53,9,2,29,11,0,91,3,15,4,4,1,0,2,3,2,0,4,7,148,335,71,0,1,16,27,30,14
0,2017,Recurrent Environment Simulators,19,7,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Accept (Poster),Accepted,7,5,8.0,6.67,good,ICLR_2017_104_paper.json,0,1,5,1,1,1,1,7,0,1,0,5,2,1,0,0,0,1,13,40,2,3,79,6,0,27,4,24,2,14,7,1,2,9,4,1,1,3,79,268,165,37,37,29,28,16,12
0,2020,FSNet: Compression of Deep Convolutional Neural Networks by Filter Summary,26,7,2,5,1,2,0,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,6,6.0,6.67,good,ICLR_2020_256_paper.json,0,0,5,1,2,0,0,6,0,3,0,2,1,0,0,0,0,0,3,23,8,0,23,31,0,39,2,8,2,4,0,0,3,1,4,1,2,1,53,182,14,1,2,4,6,1,0
0,2019,Identifying and Controlling Important Neurons in Neural Machine Translation,38,18,8,1,2,2,3,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,10,6.0,7.67,good,ICLR_2019_176_paper.json,1,1,3,0,2,2,2,3,2,0,1,1,0,0,2,0,3,0,1,24,0,1,30,5,0,56,3,8,9,10,2,1,0,2,3,0,6,1,35,172,110,3,24,32,34,19,15
0,2019,Efficient Lifelong Learning with A-GEM,30,18,5,1,2,2,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,Accept (Poster),Accepted,7,7,6.0,6.67,good,ICLR_2019_218_paper.json,6,0,3,2,4,4,1,3,0,0,0,3,1,0,0,0,0,0,2,29,5,3,30,13,0,32,3,6,2,11,0,1,1,0,0,5,1,0,50,163,676,3,64,143,214,277,110
0,2020,High Fidelity Speech Synthesis with Adversarial Networks,56,25,0,17,5,4,0,1,0,0,0,0,3,0,2,0,0,0,0,1,1,0,0,0,Accept (Talk),Accepted,8,6,8.0,7.33,good,ICLR_2020_680_paper.json,2,0,4,7,1,2,3,7,0,1,0,9,2,0,1,0,1,0,4,44,0,1,16,11,3,25,1,15,0,8,0,0,1,1,1,1,0,7,40,131,158,0,6,45,59,58,19
0,2018,Mitigating Adversarial Effects Through Randomization,31,22,9,6,2,1,1,2,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,7,6.0,6.33,good,ICLR_2018_234_paper.json,1,0,3,0,0,0,0,4,2,3,0,9,3,0,0,0,1,1,7,34,0,0,22,6,1,22,3,11,0,10,0,0,3,1,0,1,1,2,42,125,718,82,155,178,188,137,57
0,2017,Frustratingly Short Attention Spans in Neural Language Modeling,35,25,12,5,3,2,0,0,0,2,2,1,0,0,1,0,0,0,1,1,0,0,0,0,Accept (Poster),Accepted,7,7,7.0,7.0,good,ICLR_2017_118_paper.json,0,0,3,3,1,0,2,3,0,1,0,5,1,0,0,0,1,0,4,24,1,0,6,3,1,17,2,5,2,9,2,0,0,2,2,0,0,4,18,74,91,27,17,13,8,10,2
0,2019,Deep reinforcement learning with relational inductive biases,49,35,27,3,5,3,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,Accept (Poster),Accepted,6,7,7.0,6.67,good,ICLR_2019_235_paper.json,0,0,4,2,0,0,2,4,0,4,1,3,0,0,0,0,2,1,7,30,2,0,23,12,1,23,1,6,1,8,1,0,5,0,1,0,2,1,67,154,135,1,31,43,33,29,9
0,2019,Backpropamine: training self-modifying neural networks with differentiable neuromodulated plasticity,48,12,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,Accept (Poster),Accepted,5,4,9.0,6.0,good,ICLR_2019_408_paper.json,0,2,6,8,0,2,2,3,1,1,0,0,0,0,1,0,1,1,12,40,4,2,23,14,4,19,1,1,8,2,4,0,1,0,2,0,1,2,59,147,66,1,11,21,20,14,7
0,2020,VariBAD: A Very Good Method for Bayes-Adaptive Deep RL via Meta-Learning,59,24,2,8,6,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,8,1.0,5.0,good,ICLR_2020_445_paper.json,2,1,0,4,4,0,0,3,0,0,0,14,1,1,1,0,2,2,3,38,6,1,39,21,3,56,4,12,3,8,6,3,2,3,0,2,2,6,47,224,140,0,2,41,48,50,21
0,2020,Understanding Knowledge Distillation in Non-autoregressive Machine Translation,43,20,6,2,3,7,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,8,3.0,6.33,good,ICLR_2020_226_paper.json,1,0,2,2,1,3,5,10,0,0,0,7,2,0,0,0,2,0,2,37,4,0,29,9,2,55,6,28,0,9,0,0,4,0,0,1,1,0,42,190,132,0,0,41,44,55,23
0,2018,Learning Awareness Models,60,26,12,1,8,2,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,Accept (Poster),Accepted,7,4,4.0,5.0,good,ICLR_2018_269_paper.json,0,0,1,1,3,3,1,6,1,0,0,2,1,0,1,0,3,1,0,24,1,1,15,21,0,50,5,31,1,11,2,3,0,0,2,0,3,4,49,199,37,4,8,11,8,5,1
0,2018,Ask the Right Questions: Active Question Reformulation with Reinforcement Learning,33,16,0,2,2,0,0,0,0,7,6,1,1,0,0,0,0,0,0,0,1,0,0,1,Accept (Oral),Accepted,7,6,8.0,7.0,good,ICLR_2018_7_paper.json,1,0,6,1,0,4,5,4,0,1,0,6,2,0,1,0,1,0,2,34,7,0,26,12,0,50,1,23,1,3,1,1,1,2,3,0,4,8,45,188,135,26,42,27,19,17,5
0,2018,Hierarchical Subtask Discovery with Non-Negative Matrix Factorization,25,4,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Accept (Poster),Accepted,6,5,7.0,6.0,good,ICLR_2018_70_paper.json,0,2,4,2,1,3,2,0,0,0,0,4,1,0,0,0,0,0,10,29,5,0,10,8,0,29,5,0,1,3,0,0,0,0,2,0,1,0,71,135,5,0,1,3,0,1,0
0,2019,Graph HyperNetworks for Neural Architecture Search,40,26,10,9,2,3,0,1,4,1,0,0,2,0,0,0,1,0,2,1,0,0,0,0,Accept (Poster),Accepted,7,6,7.0,6.67,good,ICLR_2019_453_paper.json,2,0,3,4,1,3,0,7,0,0,0,5,2,0,2,1,0,0,6,36,2,1,17,14,3,24,5,16,1,13,0,0,1,0,1,0,2,1,33,134,172,2,42,52,44,43,18
0,2018,Progressive Reinforcement Learning with Distillation for Multi-Skilled Motion Control,31,16,9,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,Accept (Poster),Accepted,7,7,5.0,6.33,good,ICLR_2018_317_paper.json,1,0,6,0,4,0,1,4,0,0,0,1,0,0,0,0,2,0,3,22,6,1,43,12,3,44,0,17,3,5,1,3,2,1,3,0,5,2,71,222,47,11,11,11,9,6,3
0,2020,Neural Text Generation With Unlikelihood Training,30,17,14,1,1,0,1,0,0,1,5,2,0,0,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,3.0,5.0,good,ICLR_2020_191_paper.json,2,0,7,0,1,0,4,5,0,0,0,4,1,0,3,0,0,1,4,32,2,0,28,10,1,27,1,15,1,10,1,2,2,0,5,1,2,0,41,149,276,0,12,62,98,113,48
1,2019,Hierarchical Visuomotor Control of Humanoids,39,12,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,Accept (Poster),Accepted,5,8,6.0,6.33,good,ICLR_2019_57_paper.json,2,0,3,1,3,3,1,3,1,0,0,4,0,0,0,0,4,0,5,30,3,2,27,11,2,42,4,4,1,6,0,0,0,2,1,0,2,1,51,159,83,1,18,32,17,16,1
0,2020,"On the ""steerability"" of generative adversarial networks",30,12,11,0,3,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,Accept (Poster),Accepted,8,8,8.0,8.0,good,ICLR_2020_174_paper.json,0,0,1,2,1,2,1,8,0,0,0,6,0,0,0,0,1,0,3,25,1,1,23,5,2,103,2,17,9,7,1,0,1,3,1,1,11,3,31,222,278,0,8,61,111,103,31
0,2020,Weakly Supervised Clustering by Exploiting Unique Class Count,49,4,5,0,7,5,0,2,5,0,0,0,1,0,0,0,0,0,0,6,0,0,0,2,Accept (Poster),Accepted,6,1,8.0,5.0,good,ICLR_2020_29_paper.json,3,0,3,3,0,1,0,4,0,1,0,1,0,0,0,0,3,0,3,22,5,1,35,15,0,71,1,20,0,18,2,0,2,0,3,1,5,0,57,236,4,1,0,1,2,0,0
0,2018,Learning a Generative Model for Validity in Complex Discrete Structures,25,8,3,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,1,0,Accept (Poster),Accepted,6,7,7.0,6.67,good,ICLR_2018_273_paper.json,2,0,1,1,0,4,2,5,0,1,0,1,0,0,0,0,0,0,2,19,1,1,21,8,0,49,5,13,1,11,0,0,0,2,3,0,0,1,35,151,18,8,4,3,1,1,1
0,2019,Revealing interpretable object representations from human behavior,22,1,0,1,1,1,0,0,2,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,Accept (Poster),Accepted,5,7,7.0,6.33,good,ICLR_2019_497_paper.json,0,0,0,0,0,3,1,8,2,0,1,7,0,0,1,0,2,0,4,29,1,1,21,3,2,41,3,11,0,3,4,3,0,2,0,0,0,4,53,152,15,0,3,6,3,3,3
0,2019,GO Gradient for Expectation-Based Objectives,52,14,4,4,13,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,Accept (Poster),Accepted,7,7,6.0,6.67,good,ICLR_2019_482_paper.json,2,0,7,3,5,4,2,3,1,1,0,3,0,0,0,0,1,0,14,46,10,0,37,8,5,62,4,16,6,3,0,1,4,0,3,0,1,1,102,263,15,0,2,9,2,2,0
0,2019,Harmonic Unpaired Image-to-image Translation,46,21,1,3,5,3,0,5,1,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,Accept (Poster),Accepted,6,5,4.0,5.0,good,ICLR_2019_282_paper.json,0,0,6,5,0,3,3,5,0,3,0,5,1,0,1,0,4,1,3,40,2,0,14,11,0,20,3,10,0,12,0,1,1,2,2,2,0,2,30,112,33,0,9,9,10,6,0
0,2020,Learning Compositional Koopman Operators for Model-Based Control,41,19,0,7,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,Accept (Spotlight),Accepted,6,8,6.0,6.67,good,ICLR_2020_571_paper.json,1,0,6,1,4,1,1,3,0,1,0,5,0,0,0,0,0,0,0,23,6,0,11,8,3,61,3,12,1,7,3,1,1,3,0,3,6,2,56,187,70,0,0,20,25,30,10
0,2019,Learning Factorized Multimodal Representations,71,21,12,1,7,1,0,0,3,3,2,0,1,0,2,0,0,0,1,3,1,0,0,1,Accept (Poster),Accepted,7,7,6.0,6.67,good,ICLR_2019_488_paper.json,6,1,3,4,2,0,1,11,1,3,0,7,0,0,1,0,1,2,6,49,7,5,15,6,2,54,2,22,0,11,0,1,0,1,0,0,3,0,35,164,187,11,21,40,57,66,32
0,2018,Sensitivity and Generalization in Neural Networks: an Empirical Study,43,18,9,5,6,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,Accept (Poster),Accepted,8,5,4.0,5.67,good,ICLR_2018_219_paper.json,0,0,4,2,2,1,1,0,0,0,0,5,1,0,3,0,1,0,7,27,3,2,18,6,1,53,1,1,0,5,4,1,0,0,0,0,6,3,63,167,333,41,84,86,66,58,24
0,2020,A critical analysis of self-supervision or what we can learn from a single image,68,16,3,5,5,2,0,12,19,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,Accept (Poster),Accepted,6,6,1.0,4.33,good,ICLR_2020_76_paper.json,3,0,3,4,1,3,2,6,0,3,0,3,1,0,1,0,0,0,2,32,2,2,26,5,3,40,2,7,0,19,1,1,0,3,2,1,2,4,34,154,101,0,5,26,44,31,10
0,2018,FastGCN: Fast Learning with Graph Convolutional Networks via Importance Sampling,22,10,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,Accept (Poster),Accepted,6,7,7.0,6.67,good,ICLR_2018_76_paper.json,2,0,0,0,4,0,3,2,1,0,0,0,0,0,2,0,1,0,4,19,0,2,25,8,0,34,4,9,4,5,1,3,4,1,1,1,1,3,69,175,939,3,89,227,287,280,114
0,2020,Neural Tangents: Fast and Easy Infinite Neural Networks in Python,40,25,7,5,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Accept (Spotlight),Accepted,8,3,6.0,5.67,good,ICLR_2020_602_paper.json,0,1,6,0,2,2,6,0,0,0,0,0,0,1,5,0,3,1,8,35,7,6,66,25,2,34,3,16,5,3,7,2,2,0,1,0,1,0,128,308,156,1,6,42,56,55,12
0,2017,Third Person Imitation Learning,50,13,12,1,4,4,2,1,2,0,0,0,0,1,0,0,2,0,0,1,0,0,1,1,Accept (Poster),Accepted,6,5,6.0,5.67,good,ICLR_2017_40_paper.json,0,1,0,3,3,0,2,1,0,0,0,1,0,0,0,0,6,0,4,21,4,0,30,11,1,36,4,3,2,8,5,1,0,1,0,0,0,2,28,136,189,39,44,33,36,20,1
0,2020,Few-shot Text Classification with Distributional Signatures,54,22,14,2,4,3,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,Accept (Poster),Accepted,6,1,3.0,3.33,poor,ICLR_2020_88_paper.json,4,0,4,3,1,6,3,9,1,0,0,2,2,0,0,0,0,1,4,40,5,0,12,11,0,62,4,29,4,20,0,0,0,0,0,1,2,4,52,206,94,0,2,19,38,45,12
0,2019,Learning Recurrent Binary/Ternary Weights,45,3,1,3,4,2,0,1,2,2,0,0,0,0,2,0,0,0,1,0,0,0,0,1,Accept (Poster),Accepted,7,6,8.0,7.0,good,ICLR_2019_211_paper.json,0,0,5,4,2,1,3,9,0,0,0,4,3,1,5,1,7,0,1,46,1,2,17,11,1,27,3,24,1,20,0,3,1,1,2,1,2,2,38,157,24,0,8,9,4,4,0
0,2018,Deep Learning for Physical Processes: Incorporating Prior Scientific Knowledge,31,11,3,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Accept (Poster),Accepted,7,7,6.0,6.67,good,ICLR_2018_146_paper.json,1,0,0,2,1,1,0,7,0,1,0,14,3,1,2,1,0,0,4,38,6,3,19,5,6,43,4,16,3,1,3,0,0,1,0,0,6,1,68,185,200,11,29,54,59,48,21
0,2018,On the State of the Art of Evaluation in Neural Language Models,26,15,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,Accept (Poster),Accepted,7,5,8.0,6.67,good,ICLR_2018_153_paper.json,0,0,2,2,0,3,3,3,0,1,0,1,2,0,2,0,2,0,2,23,0,1,23,8,2,17,2,4,0,10,1,0,1,0,0,0,1,3,21,94,455,128,108,86,67,46,10
0,2020,Mixed-curvature Variational Autoencoders,59,24,11,9,3,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,8,8,6.0,7.33,good,ICLR_2020_452_paper.json,0,2,4,3,5,3,2,4,1,3,1,7,1,0,1,0,5,0,14,56,6,2,43,8,3,76,1,15,4,7,2,3,1,1,0,2,4,1,161,340,259,0,1,9,17,12,5
0,2019,Context-adaptive Entropy Model for End-to-end Optimized Image Compression,24,12,1,0,1,2,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,7,7,6.0,6.67,good,ICLR_2019_271_paper.json,0,0,0,1,3,4,2,5,1,3,0,8,4,0,2,0,5,2,1,41,0,1,15,9,3,33,1,11,4,11,3,3,1,0,0,0,0,2,59,156,207,0,18,65,72,70,31
0,2019,Large-Scale Study of Curiosity-Driven Learning,46,14,7,3,9,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Accept (Poster),Accepted,6,9,7.0,7.33,good,ICLR_2019_417_paper.json,0,1,10,2,2,4,0,4,0,1,0,5,0,0,0,0,1,0,0,30,1,3,43,4,1,57,2,11,4,11,6,1,2,0,1,0,1,0,47,195,501,20,130,125,129,108,23
0,2020,Actor-Critic Provably Finds Nash Equilibria of Linear-Quadratic Mean-Field Games,125,32,23,1,10,7,2,0,0,0,0,0,0,1,0,1,2,0,0,9,0,2,3,3,Accept (Poster),Accepted,8,6,6.0,6.67,good,ICLR_2020_157_paper.json,0,0,8,1,1,4,3,1,0,0,1,8,0,0,2,0,5,2,8,44,2,0,7,9,2,146,6,8,3,4,0,0,0,2,0,0,4,5,319,517,37,0,5,18,9,7,3
0,2019,Unsupervised Learning via Meta-Learning,56,25,5,12,13,6,0,0,0,1,1,0,2,0,1,0,0,0,1,1,0,0,0,3,Accept (Poster),Accepted,7,6,6.0,6.33,good,ICLR_2019_392_paper.json,1,1,9,3,0,3,4,7,1,2,0,2,2,0,1,0,3,0,1,40,3,2,33,19,0,73,9,31,2,17,6,1,2,1,3,1,5,5,35,248,6,7,31,58,46,37,10
0,2020,LEARNED STEP SIZE QUANTIZATION,33,9,18,0,2,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,8,6.0,6.67,good,ICLR_2020_173_paper.json,0,0,3,5,2,0,0,3,0,2,0,2,1,0,0,0,1,0,1,20,0,0,18,4,3,32,2,5,1,7,0,0,2,0,1,1,0,0,24,100,282,1,14,59,88,130,64
0,2017,Hadamard Product for Low-rank Bilinear Pooling,42,32,14,0,3,3,0,2,7,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,Accept (Poster),Accepted,7,7,6.0,6.67,good,ICLR_2017_198_paper.json,2,3,2,3,1,2,5,4,1,2,1,8,3,0,1,1,0,0,7,46,3,1,11,4,0,17,2,9,1,9,0,2,2,1,1,1,0,3,58,125,34,3,2,4,3,4,1
0,2019,Learning Procedural Abstractions and Evaluating Discrete Latent Temporal Structure,32,5,4,0,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,Accept (Poster),Accepted,5,6,7.0,6.0,good,ICLR_2019_131_paper.json,0,0,5,3,2,2,0,3,0,2,0,2,1,0,0,0,3,1,5,29,8,1,28,3,0,69,0,18,2,15,2,0,2,3,2,4,1,4,58,220,8,0,0,2,3,3,1
0,2020,Variational Recurrent Models for Solving Partially Observable Control Tasks,37,9,6,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,3,0,Accept (Poster),Accepted,6,8,6.0,6.67,good,ICLR_2020_105_paper.json,3,0,5,7,4,1,1,6,3,0,0,1,1,0,0,0,1,0,2,35,2,0,18,16,0,24,2,14,2,13,0,0,2,2,1,0,1,2,32,131,33,0,0,4,17,12,4
0,2018,A Compressed Sensing View of Unsupervised Text Embeddings Bag-of-n-Grams and LSTMs,40,8,0,2,4,1,0,0,0,0,8,1,0,0,0,0,0,2,1,4,0,0,0,2,Accept (Poster),Accepted,7,7,6.0,6.67,good,ICLR_2018_321_paper.json,1,1,3,3,2,4,1,5,0,1,0,4,1,0,1,0,2,0,9,38,7,1,33,8,2,60,1,10,2,13,3,0,1,0,1,0,2,1,87,232,38,11,14,7,6,0,0
