clarity,year,title,num_ref,num_ref_3years,arxiv,neurips,iclr,icml,aaai,iccv,cvpr,emnlp,acl,naacl,eccv,icra,icassp,ijcai,aistats,sigkdd,neuralcom,ieee_tran,acm_tran,mit_press,nature,jmlr,decision_ori,decision_final,rating1,rating2,rating3,mean,class_label,filetype2,atr0,atr1,atr2,atr3,atr4,atr5,atr6,atr7,atr8,atr9,atr10,atr11,atr12,atr13,atr14,atr15,atr16,atr17,atr18,atr19,atr20,atr21,atr22,atr23,atr24,atr25,atr26,atr27,atr28,atr29,atr30,atr31,atr32,atr33,atr34,atr35,atr36,atr37,atr38,atr39,citation_count,citedIn2018,citedIn2019,citedIn2020,citedIn2021,citedIn2022,citedIn2023
0,2019,Spherical CNNs on Unstructured Grids,42,23,7,3,7,1,0,1,8,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,Accept (Poster),Accepted,7,6,7.0,6.67,good,ICLR_2019_96_paper.json,0,2,2,0,1,1,4,10,0,2,0,9,0,1,0,0,0,1,1,34,4,3,8,3,1,48,1,24,2,10,0,0,1,0,1,0,2,1,32,141,118,3.0,20.0,34.0,31.0,29.0,14.0
0,2017,Discrete Variational Autoencoders,59,21,5,6,10,14,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,2,Accept (Poster),Accepted,8,9,8.0,8.33,good,ICLR_2017_172_paper.json,0,0,9,6,2,3,0,12,0,0,0,4,1,1,0,0,1,0,6,45,8,0,45,18,0,86,3,12,4,2,0,1,0,1,1,0,0,5,171,357,4,27.0,38.0,31.0,25.0,39.0,25.0
0,2020,Compression based bound for non-compressed network: unified generalization error analysis of large compressible deep neural network,60,20,11,8,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,Accept (Spotlight),Accepted,8,6,6.0,6.67,good,ICLR_2020_619_paper.json,1,0,10,1,1,6,0,5,0,0,0,5,1,0,3,0,1,1,10,45,6,1,17,7,0,80,1,7,2,4,0,0,0,0,0,1,3,3,165,297,26,1.0,5.0,3.0,8.0,9.0,6.0
1,2019,Near-Optimal Representation Learning for Hierarchical Reinforcement Learning,35,12,10,0,3,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,8,7,9.0,8.0,good,ICLR_2019_149_paper.json,0,0,2,2,4,1,4,1,0,1,0,0,0,1,0,0,5,0,3,24,3,0,17,7,0,63,1,11,3,8,0,1,0,1,0,0,4,3,54,176,139,1.0,35.0,28.0,49.0,32.0,9.0
1,2020,Learning To Explore Using Active Neural SLAM,64,18,8,1,3,0,2,1,6,0,0,0,0,4,0,0,0,0,0,1,1,2,0,2,Accept (Poster),Accepted,6,3,8.0,5.67,good,ICLR_2020_415_paper.json,1,1,2,5,2,0,5,13,2,0,0,7,2,0,0,0,0,0,4,44,2,3,19,23,6,37,0,29,3,13,0,1,2,2,1,1,0,3,86,231,215,0.0,1.0,37.0,82.0,103.0,44.0
1,2019,Deep Graph Infomax,50,22,16,1,7,2,1,1,2,1,1,0,0,0,0,0,2,4,0,0,0,0,0,2,Accept (Poster),Accepted,7,9,5.0,7.0,good,ICLR_2019_460_paper.json,1,1,8,6,1,2,3,12,0,3,0,1,0,0,0,0,3,0,5,46,2,1,17,4,1,39,3,10,2,12,0,2,0,2,1,1,1,1,57,156,1018,3.0,3.0,48.0,318.0,462.0,166.0
1,2020,SUMO: Unbiased Estimation of Log Marginal Probability for Latent Variable Models,67,19,3,7,10,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Accept (Spotlight),Accepted,8,8,6.0,7.33,good,ICLR_2020_628_paper.json,2,0,8,3,1,3,1,4,0,1,0,4,1,0,0,0,3,0,10,41,4,1,36,10,2,52,2,14,4,10,3,1,0,1,1,1,2,1,43,188,22,0.0,0.0,10.0,9.0,4.0,0.0
0,2020,The asymptotic spectrum of the Hessian of DNN throughout training,34,18,7,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,3,6,8.0,5.67,good,ICLR_2020_156_paper.json,0,0,5,2,0,5,4,0,0,0,0,1,0,0,2,0,1,0,8,28,2,0,7,5,1,39,0,6,0,1,0,0,0,0,0,0,1,0,139,201,27,0.0,3.0,9.0,10.0,5.0,4.0
0,2020,Semantically-Guided Representation Learning for Self-Supervised Monocular Depth,46,26,4,2,2,1,1,4,23,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,6,3.0,5.0,good,ICLR_2020_101_paper.json,0,0,2,1,2,0,3,8,2,4,0,8,0,2,0,0,1,3,5,41,0,0,13,5,0,23,1,5,1,17,1,3,0,2,0,0,0,1,26,98,122,0.0,1.0,19.0,60.0,48.0,14.0
1,2019,Adaptive Input Representations for Neural Language Modeling,32,12,9,0,1,5,1,0,1,1,7,2,0,0,2,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,8,8.0,7.67,good,ICLR_2019_140_paper.json,1,0,2,1,1,5,4,4,1,1,0,3,1,0,0,0,0,1,3,28,2,0,19,3,0,26,3,15,2,10,3,0,1,3,1,1,2,1,14,106,252,3.0,54.0,53.0,75.0,77.0,32.0
1,2020,ReMixMatch: Semi-Supervised Learning with Distribution Matching and Augmentation Anchoring,31,8,9,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_186_paper.json,2,1,1,5,3,1,2,2,1,0,0,5,3,0,0,0,2,1,3,32,3,0,18,6,3,41,0,6,6,7,3,0,3,0,3,0,2,1,20,122,220,0.0,4.0,44.0,89.0,97.0,28.0
0,2020,On Mutual Information Maximization for Representation Learning,46,22,7,4,9,9,1,4,1,0,2,2,0,1,0,0,0,0,1,1,0,0,0,1,Accept (Poster),Accepted,6,8,8.0,7.33,good,ICLR_2020_39_paper.json,1,1,7,2,3,1,1,3,0,0,1,3,0,0,4,0,1,0,4,32,4,6,37,6,1,46,3,8,1,6,1,0,2,0,1,1,5,0,58,186,299,0.0,14.0,99.0,106.0,89.0,35.0
1,2020,Estimating counterfactual treatment outcomes over time through adversarially balanced representations,69,13,4,2,11,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,Accept (Spotlight),Accepted,6,6,8.0,6.67,good,ICLR_2020_563_paper.json,2,0,5,6,4,3,1,10,3,0,0,9,0,1,1,0,6,1,4,56,4,3,29,27,2,56,4,15,2,7,8,1,0,2,0,0,3,2,66,231,84,0.0,3.0,23.0,25.0,36.0,18.0
1,2019,ADef: an Iterative Algorithm to Construct Adversarial Deformations,26,17,7,6,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,7,7.0,6.67,good,ICLR_2019_208_paper.json,0,1,0,1,2,0,2,4,0,0,0,2,0,0,1,0,1,1,1,16,4,2,15,7,1,26,1,7,1,3,4,0,1,0,1,0,0,0,43,116,80,3.0,20.0,24.0,20.0,14.0,3.0
0,2018,Evidence Aggregation for Answer Re-Ranking in Open-Domain Question Answering,36,20,5,4,1,1,0,0,0,0,11,3,0,0,0,0,0,0,1,0,1,0,0,0,Accept (Poster),Accepted,6,8,6.0,6.67,good,ICLR_2018_64_paper.json,0,0,2,2,3,3,0,6,2,1,1,6,0,0,1,0,1,0,6,34,4,1,21,12,0,35,4,16,3,13,4,4,2,4,4,1,3,5,28,164,142,25.0,40.0,35.0,29.0,14.0,5.0
0,2018,The High-Dimensional Geometry of Binary Neural Networks,34,17,19,0,2,2,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,7,4,7.0,6.0,good,ICLR_2018_95_paper.json,1,0,2,1,2,0,0,0,0,0,0,6,2,0,2,0,0,0,4,20,2,0,17,6,4,35,1,2,1,1,1,1,0,0,1,0,1,0,106,179,61,16.0,14.0,16.0,7.0,10.0,2.0
1,2020,Mixed Precision DNNs: All you need is a good parametrization,22,7,8,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_515_paper.json,0,0,0,3,0,1,1,4,0,1,0,1,1,1,1,0,1,0,1,16,0,1,25,7,2,48,2,23,1,11,0,2,3,0,1,0,3,2,88,219,91,1.0,2.0,17.0,38.0,37.0,8.0
0,2020,Observational Overfitting in Reinforcement Learning,64,40,3,3,8,12,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,8,8.0,7.33,good,ICLR_2020_40_paper.json,0,0,7,2,3,5,2,2,0,2,0,5,1,0,2,0,0,3,7,41,3,1,42,5,3,59,2,10,4,6,0,1,2,2,1,0,3,6,74,224,76,0.0,0.0,17.0,28.0,35.0,14.0
1,2020,Never Give Up: Learning Directed Exploration Strategies,44,19,17,1,8,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Accept (Poster),Accepted,6,8,6.0,6.67,good,ICLR_2020_463_paper.json,1,1,9,5,0,5,3,8,3,2,0,1,1,0,2,0,2,1,1,45,5,3,54,19,1,67,3,27,1,24,2,2,3,4,3,1,5,2,92,318,144,0.0,0.0,33.0,56.0,60.0,36.0
0,2018,Learning to cluster in order to transfer across domains and tasks,45,15,2,1,4,8,2,1,7,0,0,0,0,0,0,1,1,0,0,3,0,0,0,2,Accept (Poster),Accepted,7,5,9.0,7.0,good,ICLR_2018_193_paper.json,0,0,1,0,3,0,3,3,0,2,0,1,1,1,3,0,2,0,13,33,6,3,26,15,6,41,1,20,3,12,1,1,3,1,2,2,4,5,83,235,113,8.0,17.0,24.0,31.0,39.0,15.0
0,2018,Learning One-hidden-layer Neural Networks with Landscape Design,33,23,12,1,5,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,9,7.0,7.33,good,ICLR_2018_111_paper.json,1,1,3,0,0,4,1,2,2,0,0,5,1,0,2,0,1,0,2,25,5,5,42,5,1,196,9,22,6,7,3,0,0,2,2,0,4,3,245,557,230,53.0,52.0,52.0,42.0,25.0,7.0
1,2020,Strategies for Pre-training Graph Neural Networks,72,26,3,6,6,7,1,0,1,0,2,2,1,0,0,1,0,4,0,1,0,0,3,2,Accept (Spotlight),Accepted,6,6,6.0,6.0,good,ICLR_2020_590_paper.json,1,0,6,6,0,5,2,16,0,4,1,1,0,0,1,0,0,2,7,52,3,5,27,11,1,59,4,23,2,14,1,2,0,2,0,1,2,1,38,196,0,1.0,5.0,85.0,186.0,283.0,107.0
1,2020,Black-box Off-policy Estimation for Infinite-Horizon Reinforcement Learning,34,9,0,1,4,6,2,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,3,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_321_paper.json,0,2,5,1,3,3,2,3,0,0,0,6,0,0,1,0,0,1,4,31,0,1,11,3,3,60,2,21,0,9,1,0,0,2,0,2,2,1,82,200,28,0.0,0.0,12.0,9.0,7.0,1.0
0,2020,Dynamic Model Pruning with Feedback,49,22,8,10,10,3,0,0,6,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_481_paper.json,0,1,7,4,1,3,3,7,2,4,1,7,1,0,1,0,4,0,4,50,2,1,21,6,1,26,3,8,3,8,0,0,4,0,4,2,2,4,32,127,102,0.0,2.0,20.0,48.0,39.0,11.0
1,2017,EPOpt: Learning Robust Neural Network Policies Using Model Ensembles,40,13,0,0,3,9,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,4,Accept (Poster),Accepted,8,7,,7.5,good,ICLR_2017_105_paper.json,1,2,4,4,1,1,1,4,0,1,0,5,0,0,3,0,1,0,2,30,3,1,31,10,0,43,8,18,5,15,1,1,1,1,1,0,1,1,31,172,276,39.0,72.0,62.0,44.0,45.0,19.0
0,2019,Structured Neural Summarization,46,30,12,3,3,3,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,6,6.0,6.33,good,ICLR_2019_151_paper.json,1,0,4,2,5,0,5,14,2,4,0,6,0,0,0,0,1,0,0,44,4,0,17,7,3,31,5,12,6,12,4,0,0,0,4,1,1,1,45,153,147,1.0,13.0,47.0,50.0,38.0,19.0
0,2020,Watch Try Learn: Meta-Learning from Demonstrations and Rewards,38,16,7,4,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,3,8.0,5.67,good,ICLR_2020_69_paper.json,0,0,5,2,2,4,1,6,0,2,0,3,0,0,0,0,0,1,0,26,3,1,21,30,0,39,0,18,2,8,3,0,1,0,0,0,3,4,33,166,31,0.0,1.0,12.0,7.0,12.0,4.0
0,2018,Learning Deep Mean Field Games for Modeling Large Population Behavior,34,6,4,0,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Accept (Oral),Accepted,8,8,10.0,8.67,good,ICLR_2018_10_paper.json,0,0,5,3,3,7,1,2,0,0,0,2,0,0,2,0,0,2,6,33,7,0,20,12,1,38,1,8,1,6,1,1,0,1,1,0,1,2,62,163,34,1.0,6.0,8.0,13.0,7.0,3.0
1,2017,Support Regularized Sparse Coding and Its Fast Encoder,30,5,0,0,3,4,1,1,2,0,0,0,0,0,0,1,0,0,1,4,0,0,0,1,Accept (Poster),Accepted,6,7,7.0,6.67,good,ICLR_2017_169_paper.json,0,0,6,3,3,3,2,4,0,0,0,1,0,0,1,0,1,0,6,30,4,2,20,35,3,42,2,8,0,13,0,0,6,1,8,0,0,0,105,249,1,1.0,0.0,0.0,0.0,0.0,0.0
1,2020,Pseudo-LiDAR++: Accurate Depth for 3D Object Detection in Autonomous Driving,52,26,3,0,3,0,0,0,11,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_234_paper.json,0,0,4,0,1,3,6,8,0,2,0,0,2,1,0,0,2,0,4,33,0,4,24,12,0,70,4,18,6,13,0,1,3,1,2,1,5,2,43,209,214,0.0,8.0,50.0,81.0,81.0,41.0
1,2020,What Can Neural Networks Reason About?,50,26,2,10,12,7,0,3,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,Accept (Spotlight),Accepted,8,8,6.0,7.33,good,ICLR_2020_614_paper.json,0,0,2,3,1,4,0,4,3,0,0,5,0,0,3,0,0,3,3,31,5,1,25,12,1,108,2,28,2,13,2,0,0,0,0,0,3,0,75,277,141,0.0,11.0,50.0,45.0,40.0,19.0
1,2020,Recurrent neural circuits for contour detection,66,23,3,3,6,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,0,3,0,Accept (Poster),Accepted,6,8,6.0,6.67,good,ICLR_2020_224_paper.json,0,0,7,6,6,3,4,6,0,0,0,3,0,1,2,1,3,0,2,44,2,2,17,19,1,20,2,5,3,2,0,2,1,0,3,1,2,1,45,128,26,0.0,2.0,5.0,11.0,9.0,3.0
1,2020,Decentralized Deep Learning with Arbitrary Communication Compression,51,18,8,2,9,6,0,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,Accept (Poster),Accepted,3,6,6.0,5.0,good,ICLR_2020_432_paper.json,1,0,4,2,0,8,6,5,1,1,0,6,2,0,2,0,3,2,8,51,3,3,10,7,1,41,4,9,3,8,1,1,3,2,4,1,3,2,52,158,134,0.0,9.0,36.0,49.0,43.0,24.0
0,2019,Fluctuation-dissipation relations for stochastic gradient descent,39,13,9,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,Accept (Poster),Accepted,8,5,6.0,6.33,good,ICLR_2019_341_paper.json,1,0,3,6,1,0,0,1,1,0,0,0,1,0,1,0,2,0,5,22,1,0,16,7,1,27,0,3,0,1,3,0,1,0,2,1,0,1,59,123,54,2.0,14.0,14.0,16.0,8.0,5.0
1,2020,The Curious Case of Neural Text Degeneration,34,17,3,2,2,1,2,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_339_paper.json,1,0,6,3,2,1,1,3,0,0,0,4,0,0,0,0,0,0,3,24,1,1,32,8,2,22,1,3,0,1,2,0,2,1,3,0,1,0,18,98,1236,0.0,0.0,2.0,209.0,529.0,259.0
1,2018,Learning from Between-class Examples for Deep Sound Recognition,30,8,0,1,4,2,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,9,4,8.0,7.0,good,ICLR_2018_98_paper.json,0,0,2,3,1,0,1,5,1,1,0,7,0,0,1,0,3,1,1,27,1,2,22,6,2,69,2,12,2,11,0,4,3,1,2,0,2,5,29,175,177,14.0,35.0,49.0,47.0,34.0,12.0
1,2020,Restricting the Flow: Information Bottlenecks for Attribution,44,13,10,3,5,7,0,1,1,0,0,0,1,0,0,0,0,1,0,3,0,0,0,1,Accept (Talk),Accepted,8,8,8.0,8.0,good,ICLR_2020_677_paper.json,1,0,9,8,1,1,1,6,3,0,0,6,1,0,2,0,1,0,2,42,1,1,21,3,1,51,4,21,2,4,0,0,0,4,2,1,3,3,72,194,102,0.0,6.0,26.0,41.0,30.0,15.0
0,2020,Jelly Bean World: A Testbed for Never-Ending Learning,20,5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_265_paper.json,2,0,1,4,0,1,0,2,0,0,0,0,0,0,1,0,1,0,3,15,5,0,56,15,1,43,1,12,2,5,3,2,0,2,0,0,3,1,118,269,17,0.0,0.0,2.0,10.0,5.0,0.0
1,2017,A Compositional Object-Based Approach to Learning Physical Dynamics,48,28,14,0,7,0,0,0,2,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,Accept (Poster),Accepted,9,6,7.0,7.33,good,ICLR_2017_70_paper.json,2,0,4,1,1,1,2,1,0,1,0,5,1,0,0,0,2,0,3,24,3,0,33,20,2,47,1,7,1,7,4,0,0,0,2,3,1,5,34,170,357,61.0,88.0,69.0,59.0,43.0,14.0
0,2020,Convolutional Conditional Neural Processes,40,15,4,4,4,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Talk),Accepted,8,8,6.0,7.33,good,ICLR_2020_683_paper.json,3,1,4,9,1,2,3,8,2,0,1,4,0,1,0,0,0,2,12,53,9,2,29,11,0,91,3,15,4,4,1,0,2,3,2,0,4,7,148,335,71,0.0,1.0,16.0,27.0,30.0,14.0
1,2018,Deep Learning for Physical Processes: Incorporating Prior Scientific Knowledge,31,11,3,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Accept (Poster),Accepted,7,7,6.0,6.67,good,ICLR_2018_146_paper.json,1,0,0,2,1,1,0,7,0,1,0,14,3,1,2,1,0,0,4,38,6,3,19,5,6,43,4,16,3,1,3,0,0,1,0,0,6,1,68,185,200,11.0,29.0,54.0,59.0,48.0,21.0
0,2019,Learning Embeddings into Entropic Wasserstein Spaces,58,17,0,5,9,4,1,2,2,1,4,0,0,0,0,1,2,0,0,0,0,0,1,0,Accept (Poster),Accepted,7,7,3.0,5.67,good,ICLR_2019_426_paper.json,1,0,7,0,3,0,2,7,0,0,0,2,0,0,1,0,1,1,9,34,1,0,21,7,0,41,2,4,0,4,1,0,0,2,1,0,0,1,36,121,20,1.0,3.0,5.0,6.0,5.0,2.0
1,2019,Structured Adversarial Attack:  Towards General Implementation and Better Interpretability,45,22,15,3,4,2,1,0,6,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Accept (Poster),Accepted,6,7,7.0,6.67,good,ICLR_2019_95_paper.json,0,0,6,2,0,6,1,14,0,3,0,4,1,0,1,0,2,1,7,48,1,3,22,9,2,46,1,4,2,18,0,0,4,1,3,0,2,2,64,184,124,0.0,30.0,31.0,35.0,30.0,13.0
0,2020,VL-BERT: Pre-training of Generic Visual-Linguistic Representations,50,21,12,0,1,1,0,3,11,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,3,6,6.0,5.0,good,ICLR_2020_126_paper.json,0,0,1,8,4,1,0,6,1,0,0,3,2,1,1,0,1,0,9,38,4,4,20,34,2,14,2,3,0,10,1,5,3,1,2,0,2,2,94,203,937,0.0,27.0,163.0,307.0,345.0,158.0
0,2018,Emergent Translation in Multi-Agent Communication,52,34,9,5,4,3,0,1,2,0,8,1,2,0,0,1,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,8,7,5.0,6.67,good,ICLR_2018_77_paper.json,0,0,3,1,1,1,1,12,0,1,0,3,0,0,3,0,1,2,6,35,0,0,21,7,1,50,1,28,0,19,2,1,0,0,1,3,5,4,34,177,8,6.0,18.0,10.0,8.0,8.0,4.0
0,2019,Generative Code Modeling with Graphs,26,12,1,4,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,7,7.0,7.0,good,ICLR_2019_82_paper.json,2,0,3,1,1,1,3,4,3,0,0,11,0,0,0,0,4,2,4,39,0,0,17,8,1,50,4,13,9,4,1,2,1,2,1,0,3,0,43,159,128,6.0,15.0,47.0,33.0,27.0,11.0
1,2019,Backpropamine: training self-modifying neural networks with differentiable neuromodulated plasticity,48,12,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,Accept (Poster),Accepted,5,4,9.0,6.0,good,ICLR_2019_408_paper.json,0,2,6,8,0,2,2,3,1,1,0,0,0,0,1,0,1,1,12,40,4,2,23,14,4,19,1,1,8,2,4,0,1,0,2,0,1,2,59,147,66,1.0,11.0,21.0,20.0,14.0,7.0
1,2019,Boosting Robustness Certification of Neural Networks,31,23,1,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,4,5,6.0,5.0,good,ICLR_2019_195_paper.json,0,0,1,4,0,2,2,3,1,0,0,3,1,0,1,1,2,0,4,25,0,0,19,3,1,52,2,19,1,11,2,2,1,2,1,1,2,1,37,157,116,0.0,13.0,43.0,36.0,25.0,8.0
1,2020,Empirical Studies on the Properties of Linear Regions in Deep Neural Networks,38,10,0,0,8,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,Accept (Poster),Accepted,6,3,8.0,5.67,good,ICLR_2020_320_paper.json,1,0,13,3,1,2,0,1,0,1,0,2,0,0,0,0,0,0,2,26,3,1,29,3,0,36,0,3,0,1,2,0,1,2,3,0,2,3,53,142,23,0.0,0.0,5.0,11.0,8.0,9.0
0,2018,Espresso: Efficient Forward Propagation for Binary Deep Neural Networks,30,12,9,0,4,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,Accept (Poster),Accepted,6,7,7.0,6.67,good,ICLR_2018_42_paper.json,0,0,4,5,1,1,1,3,1,1,0,3,3,0,3,1,0,0,1,28,4,0,28,12,2,21,2,3,2,5,1,2,2,2,0,1,1,0,38,126,9,0.0,5.0,2.0,2.0,0.0,1.0
1,2019,Model-Predictive Policy Learning with Uncertainty Regularization for Driving in Dense Traffic,47,13,0,0,2,5,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,2,Accept (Poster),Accepted,6,7,6.0,6.33,good,ICLR_2019_256_paper.json,3,0,5,3,2,0,1,3,1,0,0,5,0,1,3,0,3,0,2,32,1,1,27,13,1,41,2,15,1,7,1,1,0,1,0,2,0,1,85,200,88,0.0,22.0,25.0,18.0,24.0,8.0
0,2019,Characterizing Audio Adversarial Examples Using Temporal Dependency,36,23,20,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,6,6.0,6.33,good,ICLR_2019_400_paper.json,3,0,4,0,4,0,2,9,0,1,0,3,2,1,1,0,2,0,3,35,6,2,25,5,2,53,4,21,2,15,0,1,1,8,1,0,1,0,30,177,105,2.0,19.0,32.0,23.0,34.0,9.0
0,2020,Learning from Unlabelled Videos Using Contrastive Predictive Neural 3D Mapping,59,9,0,0,5,0,0,3,8,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_296_paper.json,0,0,5,3,3,9,2,11,3,6,0,10,2,1,1,0,4,2,4,66,2,1,12,4,0,88,4,29,3,12,1,1,2,4,1,0,3,4,53,224,20,0.0,0.0,6.0,7.0,7.0,2.0
0,2017,Capacity and Trainability in Recurrent Neural Networks,39,15,9,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,1,Accept (Poster),Accepted,8,7,8.0,7.67,good,ICLR_2017_75_paper.json,0,0,8,0,2,0,4,3,0,0,0,7,0,0,1,0,2,0,4,31,1,0,45,9,0,46,1,11,2,16,2,0,2,1,4,0,2,1,58,201,178,36.0,36.0,44.0,24.0,21.0,4.0
0,2019,Visual Explanation by Interpretation: Improving Visual Feedback Capabilities of Deep Neural Networks,33,12,0,3,2,3,0,1,7,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,8,5,4.0,5.67,good,ICLR_2019_178_paper.json,0,1,3,2,2,3,3,9,1,1,0,10,0,0,3,1,3,0,1,43,0,2,23,6,1,75,4,14,8,16,2,0,0,1,3,0,6,3,45,209,44,3.0,12.0,11.0,9.0,8.0,6.0
1,2020,SAdam: A Variant of Adam for Strongly Convex Functions,31,11,4,4,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Accept (Poster),Accepted,8,6,3.0,5.67,good,ICLR_2020_147_paper.json,2,1,3,3,2,1,3,0,0,1,2,7,0,0,3,0,2,0,3,33,1,0,14,3,2,44,3,8,3,5,0,1,1,0,3,0,2,1,69,160,30,0.0,3.0,11.0,11.0,8.0,3.0
1,2019,Evaluating Robustness of Neural Networks with Mixed Integer Programming,42,29,3,5,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Accept (Poster),Accepted,7,8,7.0,7.33,good,ICLR_2019_242_paper.json,5,1,7,5,0,4,1,2,1,1,0,3,1,0,2,0,3,1,6,43,7,1,40,6,2,61,1,13,4,25,0,0,0,1,1,0,1,0,47,210,531,15.0,87.0,139.0,158.0,145.0,56.0
0,2019,Don't let your Discriminator  be fooled,30,9,5,0,4,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,7,7.0,6.67,good,ICLR_2019_179_paper.json,1,0,3,0,2,2,2,6,1,0,0,4,1,0,2,0,1,0,5,30,1,1,16,2,0,33,1,9,3,4,0,0,0,0,1,1,2,0,40,114,20,1.0,9.0,9.0,6.0,5.0,3.0
1,2020,Deep Learning For Symbolic Mathematics,31,5,4,3,5,2,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,Accept (Spotlight),Accepted,8,6,8.0,7.33,good,ICLR_2020_629_paper.json,0,0,4,2,2,2,0,5,0,1,0,6,0,0,0,0,0,1,8,31,2,4,37,15,1,76,3,14,3,16,0,1,3,4,2,1,2,1,74,259,219,0.0,7.0,66.0,84.0,71.0,32.0
1,2020,Chameleon: Adaptive Code Optimization for Expedited Deep Neural Network Compilation,52,20,8,2,7,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,3.0,5.0,good,ICLR_2020_223_paper.json,2,0,3,1,7,0,0,3,1,2,0,9,0,0,0,0,0,0,4,32,1,3,25,15,3,34,1,4,2,4,0,0,2,2,2,1,2,2,18,121,48,1.0,0.0,9.0,16.0,22.0,4.0
