meaningful_comparison,year,title,num_ref,num_ref_3years,arxiv,neurips,iclr,icml,aaai,iccv,cvpr,emnlp,acl,naacl,eccv,icra,icassp,ijcai,aistats,sigkdd,neuralcom,ieee_tran,acm_tran,mit_press,nature,jmlr,decision_ori,decision_final,rating1,rating2,rating3,mean,class_label,filetype2,atr0,atr1,atr2,atr3,atr4,atr5,atr6,atr7,atr8,atr9,atr10,atr11,atr12,atr13,atr14,atr15,atr16,atr17,atr18,atr19,atr20,atr21,atr22,atr23,atr24,atr25,atr26,atr27,atr28,atr29,atr30,atr31,atr32,atr33,atr34,atr35,atr36,atr37,atr38,atr39,citation_count,citedIn2018,citedIn2019,citedIn2020,citedIn2021,citedIn2022,citedIn2023
0,2019,signSGD with Majority Vote is Communication Efficient and Fault Tolerant,23,13,0,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,7,6.33,good,ICLR_2019_74_paper.json,1,0,4,1,3,4,0,3,0,1,0,6,0,0,2,0,0,0,7,32,3,0,29,8,0,58,0,9,3,7,3,0,0,1,1,2,2,0,62,188,139,1,17,47,41,39,12
0,2020,Differentiation of Blackbox Combinatorial Solvers,55,22,7,4,6,5,1,3,9,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,Accept (Spotlight),Accepted,8,8,8,8,good,ICLR_2020_606_paper.json,0,1,1,7,2,1,0,4,0,0,0,1,0,0,1,0,0,0,6,24,1,2,26,5,2,51,1,11,0,7,1,2,0,0,4,0,1,1,79,194,117,0,4,28,44,44,17
1,2018,Can Neural Networks Understand Logical Entailment?,40,11,20,0,6,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,3,0,Accept (Poster),Accepted,7,7,4,6,good,ICLR_2018_232_paper.json,0,0,1,1,0,4,3,0,0,0,0,4,1,0,1,1,1,0,2,19,2,0,46,9,0,66,5,9,3,8,0,1,0,2,0,1,2,0,46,200,112,26,34,24,23,8,3
0,2019,M^3RL: Mind-aware Multi-agent Management Reinforcement Learning,43,18,6,2,6,7,3,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,7,6,6.33,good,ICLR_2019_107_paper.json,0,0,2,0,2,2,2,2,0,0,1,1,0,0,0,0,2,1,1,16,4,1,24,9,1,63,1,14,3,10,1,0,1,0,2,2,2,4,60,202,29,1,4,8,4,10,4
0,2019,STCN: Stochastic Temporal Convolutional Networks,33,14,20,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2019_238_paper.json,0,0,3,5,0,1,3,5,0,0,0,5,3,1,3,0,3,1,5,38,1,1,13,12,0,28,1,11,1,7,0,4,0,1,1,1,2,4,62,150,38,0,4,14,11,10,3
0,2020,GLAD: Learning Sparse Graph Recovery,23,4,2,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,Accept (Poster),Accepted,8,8,6,7.33,good,ICLR_2020_92_paper.json,2,0,1,2,0,3,4,2,1,0,0,9,0,0,1,0,0,0,3,28,4,1,52,13,5,53,2,21,1,16,1,2,2,3,1,1,3,2,74,257,20,0,0,5,3,12,4
0,2020,RaPP: Novelty Detection with Reconstruction along Projection Pathway,31,13,4,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_458_paper.json,0,0,2,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,4,11,4,2,15,12,3,46,1,12,2,6,0,1,1,3,3,0,1,2,33,147,44,0,0,9,16,18,8
0,2018,Learning to Teach,40,15,5,1,5,7,2,0,3,1,4,1,0,0,0,0,0,0,1,0,0,0,0,1,Accept (Poster),Accepted,8,9,5,7.33,good,ICLR_2018_292_paper.json,2,0,4,5,2,1,2,6,0,0,0,4,1,0,1,0,1,0,4,33,6,1,27,22,2,46,1,13,0,7,0,1,4,0,4,0,2,2,69,207,147,,,,,,
0,2019,CBOW Is Not All You Need: Combining CBOW with the Compositional Matrix Space Model,32,19,4,7,3,0,0,0,0,5,7,3,0,0,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,5,6,5.67,good,ICLR_2019_145_paper.json,1,0,8,1,2,1,2,3,0,1,0,7,2,0,2,0,1,2,3,36,3,0,21,5,0,32,1,14,4,19,1,0,4,2,0,2,1,2,41,152,11,0,2,2,6,1,0
0,2019,GamePad: A Learning Environment for Theorem Proving,24,11,6,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,4,7,7,6,good,ICLR_2019_414_paper.json,0,0,3,1,1,2,0,2,1,0,0,6,2,0,1,0,0,0,1,20,5,1,24,17,1,67,1,27,4,3,8,4,0,0,1,0,3,3,39,208,75,7,23,18,18,11,2
0,2020,Image-guided Neural Object Rendering,58,11,2,0,0,0,0,1,4,0,0,0,5,0,0,0,0,0,0,1,13,0,0,0,Accept (Poster),Accepted,6,8,3,5.67,good,ICLR_2020_45_paper.json,0,1,1,6,0,0,2,7,0,0,0,9,1,0,0,0,2,0,6,35,2,3,8,6,3,32,6,26,2,15,1,0,1,2,0,0,2,2,42,153,29,0,0,10,13,6,1
0,2020,PC-DARTS: Partial Channel Connections for Memory-Efficient Architecture Search,44,25,4,12,3,1,2,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Accept (Spotlight),Accepted,6,8,6,6.67,good,ICLR_2020_548_paper.json,0,0,4,0,2,1,4,3,0,1,0,9,0,0,2,0,0,0,6,32,1,1,32,7,4,30,1,11,3,14,2,1,2,2,2,2,0,0,45,160,0,1,13,101,146,122,43
0,2019,Two-Timescale Networks for Nonlinear Value Function Approximation,48,10,2,1,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,1,3,Accept (Poster),Accepted,6,7,6,6.33,good,ICLR_2019_436_paper.json,0,0,11,3,1,3,3,11,0,0,0,3,2,0,1,0,2,0,9,49,4,0,52,22,1,56,5,13,6,10,0,2,1,1,0,1,5,4,138,321,31,2,10,6,5,7,2
0,2017,Lie-Access Neural Turing Machines,19,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Accept (Poster),Accepted,6,7,6,6.33,good,ICLR_2017_102_paper.json,0,0,2,0,0,1,2,2,0,0,0,2,2,0,0,0,0,0,2,13,2,1,10,9,2,29,5,7,2,3,1,0,1,1,2,0,1,1,59,136,19,1,1,0,1,1,0
0,2017,Combining policy gradient and Q-learning,45,13,8,0,3,5,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,3,Accept (Poster),Accepted,9,7,7,7.67,good,ICLR_2017_130_paper.json,2,1,5,4,1,4,0,5,2,0,0,2,0,0,0,0,1,0,7,34,9,1,14,14,1,39,2,10,1,4,1,1,0,0,1,1,6,1,71,177,1,21,30,28,26,7,2
1,2020,Feature Interaction Interpretability: A Case for Explaining Ad-Recommendation Systems via Neural Interaction Detection,49,9,5,2,0,3,1,0,1,0,1,0,1,0,0,1,1,7,1,0,1,0,1,1,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_168_paper.json,2,0,3,0,2,3,1,10,0,1,0,3,1,0,0,0,0,0,4,30,3,0,16,15,1,29,3,20,2,6,3,3,0,0,3,1,3,1,36,145,32,0,0,8,16,12,12
0,2020,Mogrifier LSTM,49,10,20,0,6,6,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,Accept (Talk),Accepted,6,8,8,7.33,good,ICLR_2020_650_paper.json,0,0,3,3,2,4,3,3,3,0,0,2,0,0,2,0,3,1,7,36,1,0,32,5,0,22,2,6,1,8,2,0,3,0,0,2,0,1,37,122,46,0,1,13,16,18,2
0,2020,Pre-training Tasks for Embedding-based Large-scale Retrieval,42,18,5,3,4,3,0,0,0,4,9,3,0,0,0,0,2,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,6,1,4.33,good,ICLR_2020_212_paper.json,4,0,2,2,3,0,0,1,0,0,0,3,1,0,2,0,2,0,5,25,4,0,19,13,1,31,3,7,1,3,1,0,0,0,3,3,2,2,32,125,6,0,2,35,72,82,26
0,2019,Capsule Graph Neural Network,28,14,4,3,5,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2019_125_paper.json,0,0,1,2,1,1,2,3,0,0,0,7,0,1,1,0,0,2,2,23,6,3,24,23,1,34,4,18,2,3,4,2,9,0,1,1,1,2,73,211,152,0,31,53,37,38,11
0,2017,Hadamard Product for Low-rank Bilinear Pooling,42,32,14,0,3,3,0,2,7,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,Accept (Poster),Accepted,7,7,6,6.67,good,ICLR_2017_198_paper.json,2,3,2,3,1,2,5,4,1,2,1,8,3,0,1,1,0,0,7,46,3,1,11,4,0,17,2,9,1,9,0,2,2,1,1,1,0,3,58,125,34,3,2,4,3,4,1
0,2018,Compositional Attention Networks for Machine Reasoning,39,23,14,0,1,3,0,1,3,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,Accept (Poster),Accepted,7,7,6,6.67,good,ICLR_2018_251_paper.json,2,0,3,1,0,1,1,11,0,5,0,7,0,0,2,0,3,3,8,47,4,1,22,14,1,58,1,11,6,26,3,1,2,0,2,1,4,6,81,244,450,48,104,118,104,84,18
0,2018,Learning Sparse Latent Representations with the Deep Copula Information Bottleneck,28,13,6,0,6,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Accept (Poster),Accepted,5,6,6,5.67,good,ICLR_2018_275_paper.json,1,0,1,0,3,0,1,5,0,0,0,8,1,0,0,0,0,0,4,24,1,1,20,8,0,42,1,15,2,2,0,1,2,2,2,0,1,0,63,163,25,5,6,7,4,3,0
0,2019,Competitive experience replay,57,30,23,1,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Accept (Poster),Accepted,5,7,6,6,good,ICLR_2019_355_paper.json,1,0,2,2,4,1,1,3,1,0,0,10,1,0,1,0,1,0,1,29,3,1,25,4,0,42,2,6,1,11,4,1,2,0,1,0,1,2,39,145,31,0,6,9,11,7,4
0,2019,LEARNING TO PROPAGATE LABELS: TRANSDUCTIVE PROPAGATION NETWORK FOR FEW-SHOT LEARNING,37,15,2,5,7,8,0,0,4,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,Accept (Poster),Accepted,5,6,7,6,good,ICLR_2019_366_paper.json,1,0,5,2,1,1,3,7,2,1,0,10,2,0,2,0,1,0,3,41,3,0,16,11,1,24,3,11,1,15,1,1,1,0,1,2,2,1,34,128,435,1,39,137,155,126,36
0,2020,Stochastic Weight Averaging in Parallel: Large-Batch Training That Generalizes Well,27,15,15,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,6,3,5,good,ICLR_2020_199_paper.json,4,0,1,1,0,0,1,2,0,0,1,2,0,0,5,0,0,0,4,21,1,1,16,10,1,27,1,14,5,13,1,1,5,1,4,0,0,1,23,125,15,0,0,3,8,4,5
1,2018,SMASH: One-Shot Model Architecture Search through HyperNetworks,42,23,9,7,9,3,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,Accept (Poster),Accepted,7,7,6,6.67,good,ICLR_2018_288_paper.json,1,0,5,2,0,1,0,9,1,2,0,3,1,0,0,0,5,1,2,33,1,2,19,4,0,75,5,17,2,8,0,1,0,4,1,0,2,4,26,171,585,61,124,184,122,96,31
0,2020,Coherent Gradients: An Approach to Understanding Generalization in Gradient Descent-based Optimization,29,13,3,2,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,8,3,6.33,good,ICLR_2020_266_paper.json,0,1,10,0,0,0,0,0,0,0,0,5,1,0,0,0,2,2,2,23,0,0,53,4,3,36,0,6,6,4,3,1,1,0,2,0,4,2,38,163,32,0,2,13,10,7,4
0,2018,Sensitivity and Generalization in Neural Networks: an Empirical Study,43,18,9,5,6,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,Accept (Poster),Accepted,8,5,4,5.67,good,ICLR_2018_219_paper.json,0,0,4,2,2,1,1,0,0,0,0,5,1,0,3,0,1,0,7,27,3,2,18,6,1,53,1,1,0,5,4,1,0,0,0,0,6,3,63,167,333,41,84,86,66,58,24
1,2018,Deep Gaussian Embedding of Graphs: Unsupervised Inductive Learning via Ranking,32,15,12,0,1,1,1,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,1,Accept (Poster),Accepted,7,6,7,6.67,good,ICLR_2018_264_paper.json,5,1,2,0,1,0,2,1,1,0,0,4,0,1,0,0,1,2,5,26,5,2,27,3,1,66,0,11,0,18,1,1,1,3,1,1,0,4,40,185,343,21,60,87,82,102,52
0,2019,Learning Protein Structure with a Differentiable Simulator,50,20,4,3,5,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,Accept (Oral),Accepted,6,7,6,6.33,good,ICLR_2019_7_paper.json,1,0,5,3,2,6,1,7,0,0,1,2,0,0,1,0,3,1,5,38,14,0,33,8,3,62,2,7,4,4,1,0,0,0,0,0,0,1,70,209,116,3,13,43,36,28,3
1,2020,Batch-shaping for learning conditional channel gated networks,41,12,3,7,1,4,0,1,8,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,Accept (Poster),Accepted,8,6,6,6.67,good,ICLR_2020_405_paper.json,2,0,3,2,0,0,4,9,0,2,0,3,1,0,0,0,2,0,3,31,2,1,14,6,2,34,2,26,2,14,5,0,3,0,1,1,7,3,32,155,41,0,3,9,17,14,9
0,2018,Learning from Between-class Examples for Deep Sound Recognition,30,8,0,1,4,2,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,9,4,8,7,good,ICLR_2018_98_paper.json,0,0,2,3,1,0,1,5,1,1,0,7,0,0,1,0,3,1,1,27,1,2,22,6,2,69,2,12,2,11,0,4,3,1,2,0,2,5,29,175,177,14,35,49,47,34,12
0,2020,Provable Benefit of Orthogonal Initialization in Optimizing Deep Linear Networks,30,11,11,2,3,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,8,3,5.67,good,ICLR_2020_354_paper.json,1,0,5,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,6,18,1,3,13,0,0,54,0,3,1,2,0,0,1,1,1,0,0,0,68,148,64,0,0,19,24,23,7
0,2018,Multi-View Data Generation Without View Supervision,28,14,12,0,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,7,5,7,6.33,good,ICLR_2018_33_paper.json,0,0,2,2,5,1,3,5,0,2,0,6,3,0,1,3,1,1,3,38,4,2,29,8,3,46,7,17,3,12,1,0,0,2,1,1,3,2,61,202,21,8,5,4,2,1,0
0,2019,L2-Nonexpansive Neural Networks,37,29,16,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Accept (Poster),Accepted,8,5,6,6.33,good,ICLR_2019_138_paper.json,2,0,10,1,0,3,0,1,3,5,0,4,1,2,5,0,2,1,4,44,0,6,46,2,2,27,0,5,5,14,1,2,1,0,5,0,2,5,56,179,67,6,18,14,23,6,0
0,2020,Variational Autoencoders for Highly Multivariate Spatial Point Processes Intensities,22,4,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Accept (Poster),Accepted,6,8,6,6.67,good,ICLR_2020_292_paper.json,1,0,6,5,2,3,4,4,3,1,1,0,2,0,0,0,1,0,3,36,5,0,15,10,3,48,4,27,2,3,1,0,0,2,0,0,4,1,57,182,8,0,0,3,3,2,0
0,2019,The Comparative Power of ReLU Networks and Polynomial Kernels in the Presence of Sparse Latent Structure,20,8,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Accept (Poster),Accepted,7,7,7,7,good,ICLR_2019_429_paper.json,0,2,4,2,2,1,1,0,0,0,0,2,0,0,2,0,1,1,3,21,0,6,38,2,2,91,2,12,3,6,3,0,1,3,0,0,2,2,87,260,4,0,0,2,0,2,0
0,2020,Semi-Supervised Generative Modeling for Controllable Speech Synthesis,41,12,14,1,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,8,6,6.67,good,ICLR_2020_192_paper.json,1,0,3,0,3,1,3,6,1,1,0,4,1,0,3,0,5,4,4,40,4,3,27,7,1,54,1,15,4,8,2,2,1,1,2,0,1,4,56,193,214,0,0,13,10,11,1
0,2020,GraphAF: a Flow-based Autoregressive Model for Molecular Graph Generation,47,16,12,4,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_336_paper.json,2,0,0,4,4,2,2,13,0,0,1,9,1,0,0,0,2,0,6,46,8,0,18,15,2,42,3,14,2,9,1,2,2,2,0,1,1,0,45,167,194,2,2,33,75,98,39
1,2020,Fast Task Inference with Variational Intrinsic Successor Features,41,9,8,1,9,3,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,Accept (Talk),Accepted,6,8,8,7.33,good,ICLR_2020_668_paper.json,0,0,4,6,3,4,2,5,0,0,1,1,0,1,2,0,1,0,3,33,1,0,22,18,1,33,0,5,5,8,3,1,2,0,0,1,3,2,49,154,94,0,4,14,36,40,6
0,2017,Mode Regularized Generative Adversarial Networks,26,24,17,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,4,7,5.67,good,ICLR_2017_36_paper.json,0,1,2,1,2,1,1,2,0,1,1,3,3,0,3,0,3,1,3,28,1,1,28,9,3,38,2,16,4,13,0,0,1,1,1,1,2,6,46,173,441,72,92,105,62,56,18
0,2020,On Bonus Based Exploration Methods In The Arcade Learning Environment,29,14,5,3,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,,6,good,ICLR_2020_316_paper.json,0,0,7,1,3,1,3,5,0,2,0,2,1,0,1,1,0,1,4,32,1,1,35,5,2,22,2,5,3,15,2,1,0,2,0,2,0,2,23,123,31,0,2,9,16,6,7
1,2019,Meta-Learning Update Rules for Unsupervised Representation Learning,67,20,17,4,7,8,0,0,1,0,1,0,2,0,0,0,0,0,3,0,0,0,1,2,Accept (Oral),Accepted,8,8,8,8,good,ICLR_2019_11_paper.json,0,0,3,0,1,4,0,8,0,0,0,2,0,0,1,0,1,0,5,25,5,0,19,17,2,91,2,31,3,8,0,0,0,2,0,0,6,7,77,270,88,7,23,31,19,12,5
0,2020,Meta-Q-Learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Talk),Accepted,6,8,8,7.33,good,ICLR_2020_660_paper.json,2,0,10,1,1,2,2,10,0,0,0,2,0,0,1,0,0,1,2,34,3,1,45,20,2,30,1,9,1,6,0,1,1,1,4,2,0,1,49,177,59,0,1,18,25,23,6
0,2020,Augmenting Genetic Algorithms with Deep Neural Networks for Exploring the Chemical Space,32,14,6,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Accept (Poster),Accepted,8,3,6,5.67,good,ICLR_2020_183_paper.json,0,0,2,0,2,3,1,0,1,0,0,4,0,0,1,0,0,1,5,20,1,0,19,3,0,22,2,4,5,12,0,2,0,0,1,0,1,1,25,98,84,0,1,24,36,25,7
0,2020,Stochastic AUC Maximization with Deep Neural Networks,49,17,18,1,6,4,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_100_paper.json,1,0,4,1,6,4,4,4,0,1,0,9,3,0,2,0,0,1,5,45,3,1,13,1,1,40,0,8,5,7,0,1,1,3,2,0,3,3,80,172,54,0,3,12,14,26,13
0,2018,Latent Constraints: Learning to Generate Conditionally from Unconditional Generative Models,33,23,9,6,6,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,7,7,7,good,ICLR_2018_55_paper.json,0,0,1,5,2,2,0,3,1,2,0,8,0,0,0,0,1,1,14,40,0,0,23,11,0,37,1,12,1,4,1,0,0,0,1,0,1,1,22,115,114,17,30,34,23,9,2
0,2019,InfoBot: Transfer and Exploration via the Information Bottleneck,51,23,12,3,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Accept (Poster),Accepted,7,7,3,5.67,good,ICLR_2019_428_paper.json,2,0,4,0,2,6,5,14,0,1,0,7,0,0,0,0,2,0,2,45,2,1,15,21,1,56,5,37,2,17,0,2,3,2,0,1,3,4,63,235,122,1,31,44,24,29,6
0,2020,Sharing Knowledge in Multi-Task Deep Reinforcement Learning,36,1,3,0,4,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_4_paper.json,0,0,5,2,1,3,6,4,5,0,0,7,2,0,3,0,3,0,6,47,4,2,18,7,1,25,6,14,6,5,0,1,4,0,1,0,1,2,52,149,2,0,2,14,20,28,11
0,2018,Deep Neural Networks as Gaussian Processes,28,12,6,1,5,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,Accept (Poster),Accepted,4,6,7,5.67,good,ICLR_2018_61_paper.json,0,3,4,0,3,2,0,1,0,0,2,7,0,0,1,0,2,1,4,30,3,0,11,5,0,53,1,3,0,5,1,0,0,1,3,0,3,5,67,161,667,65,114,178,173,149,67
0,2017,FILTER SHAPING FOR CONVOLUTIONAL NEURAL NETWORKS,22,9,5,1,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,Accept (Poster),Accepted,6,7,7,6.67,good,ICLR_2017_25_paper.json,0,0,1,0,2,2,0,0,0,0,0,4,2,0,0,0,2,0,5,18,3,0,14,4,2,35,2,5,2,6,1,2,1,0,5,0,1,3,51,137,18,2,4,7,0,1,2
0,2017,Discrete Variational Autoencoders,59,21,5,6,10,14,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,2,Accept (Poster),Accepted,8,9,8,8.33,good,ICLR_2017_172_paper.json,0,0,9,6,2,3,0,12,0,0,0,4,1,1,0,0,1,0,6,45,8,0,45,18,0,86,3,12,4,2,0,1,0,1,1,0,0,5,171,357,4,27,38,31,25,39,25
0,2020,AtomNAS: Fine-Grained End-to-End Neural Architecture Search,39,24,1,10,0,2,0,4,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,3,5,good,ICLR_2020_474_paper.json,0,0,2,0,1,4,2,7,0,0,0,9,1,0,2,0,0,2,5,35,1,0,17,11,0,33,2,4,4,10,0,3,4,2,1,1,0,1,27,121,72,0,4,26,24,20,4
0,2017,Towards the Limit of Network Quantization,41,18,14,0,8,1,0,1,3,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,Accept (Poster),Accepted,7,7,7,7,good,ICLR_2017_165_paper.json,2,2,3,1,1,1,1,5,0,1,0,5,1,0,2,0,2,1,0,28,4,1,26,10,1,58,1,7,1,7,0,2,0,1,0,0,0,2,33,154,147,26,30,30,32,26,6
0,2017,Bidirectional Attention Flow for Machine Comprehension,31,25,11,1,2,1,0,2,0,5,2,1,1,0,0,0,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,7,8,8,7.67,good,ICLR_2017_85_paper.json,0,0,1,3,0,2,4,6,0,0,0,6,3,1,1,0,1,0,2,30,1,0,10,5,4,33,0,10,1,6,0,0,1,1,2,0,1,3,61,139,1846,0,306,316,184,154,40
0,2017,Q-Prop: Sample-Efficient Policy Gradient with An Off-Policy Critic,36,13,4,3,4,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,Accept (Oral),Accepted,7,7,7,7,good,ICLR_2017_10_paper.json,4,0,9,8,2,1,1,2,0,2,0,3,1,0,0,0,2,1,6,42,11,1,33,7,0,19,0,4,0,5,1,0,2,0,1,1,2,0,35,122,289,80,52,45,33,33,12
0,2020,GraphZoom: A Multi-level Spectral Approach for Accurate and Scalable Graph Embedding,34,20,7,4,1,1,2,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,Accept (Talk),Accepted,6,8,8,7.33,good,ICLR_2020_657_paper.json,0,0,5,2,0,1,5,5,1,0,0,8,1,0,2,0,1,0,3,34,7,5,17,15,3,32,2,25,1,14,1,1,5,1,1,2,1,1,44,178,61,0,1,14,30,25,8
0,2020,Residual Energy-Based Models for Text Generation,43,16,3,2,4,1,0,1,3,0,3,2,0,0,1,0,2,0,1,2,0,0,0,1,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_475_paper.json,1,1,6,3,0,4,3,7,0,1,0,3,0,0,2,0,5,0,5,41,1,1,24,10,0,29,2,17,3,19,4,2,0,0,1,1,3,4,25,146,72,0,1,18,26,30,13
0,2019,Adversarial Domain Adaptation for Stable Brain-Machine Interfaces,37,11,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,6,2,Accept (Poster),Accepted,9,5,7,7,good,ICLR_2019_267_paper.json,0,0,6,3,1,2,1,0,1,0,0,1,2,0,1,0,0,0,2,20,2,0,16,17,1,26,1,6,0,4,1,1,1,1,3,1,2,1,39,123,44,2,2,15,12,14,4
0,2019,Deterministic Variational Inference for Robust Bayesian Neural Networks,40,14,10,1,7,7,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Accept (Oral),Accepted,7,7,7,7,good,ICLR_2019_2_paper.json,0,0,5,2,4,0,0,4,0,1,0,7,2,0,3,0,1,0,3,32,1,1,19,6,2,82,5,18,3,21,1,0,1,1,2,0,5,1,43,212,115,3,26,36,28,23,11
0,2018,Distributed Prioritized Experience Replay,42,19,9,6,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,Accept (Poster),Accepted,9,7,6,7.33,good,ICLR_2018_97_paper.json,0,0,3,4,4,4,0,5,2,0,0,2,1,0,0,0,1,2,8,36,1,3,26,16,2,31,0,16,5,11,2,0,1,1,0,1,1,2,50,169,499,49,129,108,121,101,38
0,2020,Evaluating The Search Phase of Neural Architecture Search,50,31,13,4,3,5,0,1,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_17_paper.json,1,1,5,3,1,3,4,10,1,3,0,7,0,2,1,0,2,2,4,50,0,1,30,15,0,49,2,23,4,9,1,0,2,6,1,4,3,2,46,198,272,3,52,100,84,39,10
0,2019,Learning Representations of Sets through Optimized Permutations,32,17,0,6,3,3,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,Accept (Poster),Accepted,3,6,6,5,good,ICLR_2019_184_paper.json,1,1,2,2,0,3,4,5,0,2,1,1,2,3,2,0,2,2,6,39,2,2,32,11,0,67,3,15,7,22,1,0,1,1,1,3,4,6,105,283,19,0,4,3,6,7,1
0,2017,Transfer of View-manifold Learning to Similarity Perception of Novel Objects,35,16,3,0,1,1,0,2,7,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,Accept (Poster),Accepted,5,6,7,6,good,ICLR_2017_31_paper.json,0,0,3,1,2,2,0,7,0,0,0,1,0,0,1,0,1,0,2,20,3,3,20,11,2,42,2,12,2,9,2,2,3,3,2,0,5,2,30,155,10,2,5,2,0,0,0
