motivation,year,title,num_ref,num_ref_3years,arxiv,neurips,iclr,icml,aaai,iccv,cvpr,emnlp,acl,naacl,eccv,icra,icassp,ijcai,aistats,sigkdd,neuralcom,ieee_tran,acm_tran,mit_press,nature,jmlr,decision_ori,decision_final,rating1,rating2,rating3,mean,class_label,filetype2,atr0,atr1,atr2,atr3,atr4,atr5,atr6,atr7,atr8,atr9,atr10,atr11,atr12,atr13,atr14,atr15,atr16,atr17,atr18,atr19,atr20,atr21,atr22,atr23,atr24,atr25,atr26,atr27,atr28,atr29,atr30,atr31,atr32,atr33,atr34,atr35,atr36,atr37,atr38,atr39,citation_count,citedIn2018,citedIn2019,citedIn2020,citedIn2021,citedIn2022,citedIn2023
1,2020,Lookahead: A Far-sighted Alternative of Magnitude-based Pruning,37,15,1,10,8,4,0,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_446_paper.json,1,1,2,2,3,1,1,4,1,0,0,1,0,0,1,0,3,0,6,27,3,2,15,7,2,45,6,24,3,21,1,0,3,1,2,8,1,4,58,206,46,0,0,8,22,17,9
1,2018,Breaking the Softmax Bottleneck: A High-Rank RNN Language Model,43,17,20,0,5,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,Accept (Oral),Accepted,7,7,8,7.33,good,ICLR_2018_15_paper.json,0,1,2,2,1,4,3,5,0,0,0,7,0,0,0,0,1,0,0,26,3,2,41,3,2,51,4,11,0,14,0,2,3,1,4,1,2,1,65,210,293,65,114,56,39,20,14
1,2020,GraphZoom: A Multi-level Spectral Approach for Accurate and Scalable Graph Embedding,34,20,7,4,1,1,2,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,Accept (Talk),Accepted,6,8,8,7.33,good,ICLR_2020_657_paper.json,0,0,5,2,0,1,5,5,1,0,0,8,1,0,2,0,1,0,3,34,7,5,17,15,3,32,2,25,1,14,1,1,5,1,1,2,1,1,44,178,61,0,1,14,30,25,8
1,2018,SGD Learns Over-parameterized Networks that Provably Generalize on Linearly Separable Data,28,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,Accept (Poster),Accepted,7,7,8,7.33,good,ICLR_2018_211_paper.json,0,0,2,0,0,3,0,0,1,0,0,0,0,0,4,0,0,0,2,12,0,4,24,3,0,77,3,3,0,6,2,0,2,2,0,0,4,7,77,214,236,54,74,48,27,27,11
1,2017,Towards a Neural Statistician,32,16,10,3,1,4,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,Accept (Poster),Accepted,8,8,6,7.33,good,ICLR_2017_57_paper.json,1,4,0,3,2,0,2,5,2,0,0,4,0,0,0,0,2,0,4,29,3,0,8,6,1,31,0,16,1,3,4,1,0,2,0,0,1,7,47,131,346,58,73,74,69,44,12
0,2020,Residual Energy-Based Models for Text Generation,43,16,3,2,4,1,0,1,3,0,3,2,0,0,1,0,2,0,1,2,0,0,0,1,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_475_paper.json,1,1,6,3,0,4,3,7,0,1,0,3,0,0,2,0,5,0,5,41,1,1,24,10,0,29,2,17,3,19,4,2,0,0,1,1,3,4,25,146,72,0,1,18,26,30,13
1,2020,V4D: 4D Convonlutional Neural Networks for Video-level Representation Learning,32,12,0,0,3,2,0,2,6,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,6,3,5,good,ICLR_2020_161_paper.json,1,0,0,1,0,2,3,3,0,0,0,6,1,0,1,0,0,0,4,22,0,0,12,6,2,37,0,13,3,6,0,1,1,3,2,0,4,0,34,124,40,0,0,9,13,18,5
0,2019,Adversarial Domain Adaptation for Stable Brain-Machine Interfaces,37,11,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,6,2,Accept (Poster),Accepted,9,5,7,7,good,ICLR_2019_267_paper.json,0,0,6,3,1,2,1,0,1,0,0,1,2,0,1,0,0,0,2,20,2,0,16,17,1,26,1,6,0,4,1,1,1,1,3,1,2,1,39,123,44,2,2,15,12,14,4
1,2019,Deterministic Variational Inference for Robust Bayesian Neural Networks,40,14,10,1,7,7,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Accept (Oral),Accepted,7,7,7,7,good,ICLR_2019_2_paper.json,0,0,5,2,4,0,0,4,0,1,0,7,2,0,3,0,1,0,3,32,1,1,19,6,2,82,5,18,3,21,1,0,1,1,2,0,5,1,43,212,115,3,26,36,28,23,11
1,2020,Discrepancy Ratio: Evaluating Model Performance When Even Experts Disagree on the Truth,34,9,5,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,Accept (Poster),Accepted,8,6,6,6.67,good,ICLR_2020_382_paper.json,1,0,1,4,2,1,1,1,0,0,0,1,0,0,0,0,0,0,4,16,4,3,37,13,2,46,3,8,0,12,0,0,1,1,3,0,1,2,67,203,2,0,0,0,3,0,0
1,2020,Dream to Control: Learning Behaviors by Latent Imagination,65,27,34,0,5,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Accept (Spotlight),Accepted,6,8,6,6.67,good,ICLR_2020_586_paper.json,0,1,3,8,0,5,2,11,1,0,0,9,2,0,0,0,0,0,8,50,1,2,9,15,1,29,1,18,0,6,1,2,1,0,0,1,2,0,21,110,562,1,4,111,212,250,102
1,2019,Marginal Policy Gradients: A Unified Family of Estimators for Bounded Action Spaces with Applications,28,13,0,5,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,Accept (Poster),Accepted,7,7,6,6.67,good,ICLR_2019_226_paper.json,0,0,4,4,4,2,1,5,1,1,0,4,0,0,1,0,3,0,6,36,10,8,16,6,3,60,3,13,1,2,2,1,0,1,2,1,0,1,95,225,10,0,4,3,3,0,0
1,2020,Evaluating The Search Phase of Neural Architecture Search,50,31,13,4,3,5,0,1,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_17_paper.json,1,1,5,3,1,3,4,10,1,3,0,7,0,2,1,0,2,2,4,50,0,1,30,15,0,49,2,23,4,9,1,0,2,6,1,4,3,2,46,198,272,3,52,100,84,39,10
1,2018,On Unifying Deep Generative Models,48,28,20,2,5,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,Accept (Poster),Accepted,7,6,7,6.67,good,ICLR_2018_271_paper.json,3,0,6,6,5,7,1,6,2,0,0,5,0,0,0,0,0,0,6,47,1,5,31,26,1,60,3,5,4,3,1,1,0,0,2,0,0,0,84,227,110,26,28,21,14,8,0
1,2020,Evaluating The Search Phase of Neural Architecture Search,50,31,13,4,3,5,0,1,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_17_paper.json,1,1,5,3,1,3,4,10,1,3,0,7,0,2,1,0,2,2,4,50,0,1,30,15,0,49,2,23,4,9,1,0,2,6,1,4,3,2,46,198,272,3,52,100,84,39,10
1,2017,Learning a Natural Language Interface with Neural Programmer,36,21,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,7,6,6,6.33,good,ICLR_2017_134_paper.json,1,0,6,5,0,1,1,8,0,2,0,2,0,0,0,0,3,0,0,29,4,2,25,6,0,18,2,11,8,2,2,2,2,4,0,0,0,2,43,133,126,30,30,17,16,2,3
1,2020,Large Batch Optimization for Deep Learning: Training BERT in 76 minutes,40,10,17,1,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,3,8,6,5.67,good,ICLR_2020_1_paper.json,0,0,8,1,1,2,2,4,1,1,0,3,6,0,2,0,1,0,4,36,3,5,25,5,3,53,1,20,6,14,1,1,6,4,5,4,4,3,72,235,504,0,10,138,181,189,89
1,2020,Federated Adversarial Domain Adaptation,60,13,5,1,12,11,0,4,5,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,Accept (Poster),Accepted,6,6,3,5,good,ICLR_2020_14_paper.json,2,1,4,2,3,1,5,6,0,0,0,8,0,0,0,0,0,1,3,36,1,2,12,7,0,38,4,10,2,6,0,0,4,4,3,1,1,0,42,137,121,0,0,29,51,45,33
1,2019,No Training Required: Exploring Random Encoders for Sentence Classification,59,22,20,1,4,3,0,1,0,2,5,0,0,0,0,0,1,0,0,1,0,1,0,0,Accept (Poster),Accepted,7,7,8,7.33,good,ICLR_2019_92_paper.json,0,0,2,4,4,3,0,5,1,2,1,3,0,2,0,0,0,1,6,34,3,1,37,11,2,29,3,10,2,16,2,0,0,1,3,1,2,2,36,161,90,4,29,27,23,7,2
1,2017,Optimization as a Model for Few-Shot Learning,30,12,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Accept (Oral),Accepted,8,9,6,7.67,good,ICLR_2017_3_paper.json,1,0,4,3,1,1,2,1,0,0,0,8,1,0,0,0,6,1,0,29,1,0,16,15,0,35,3,15,1,6,0,0,0,1,0,0,2,2,30,127,2470,0,0,0,433,413,154
0,2018,Viterbi-based Pruning for Sparse Matrix with Fixed and High Index Compression Ratio,30,11,3,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,6,7,6.33,good,ICLR_2018_72_paper.json,0,0,8,2,1,1,0,2,0,0,0,12,2,0,2,0,2,1,4,37,2,0,27,14,3,14,0,5,1,4,0,3,4,0,5,0,2,4,70,158,15,6,5,2,2,0,0
1,2019,Variational Discriminator Bottleneck: Improving Imitation Learning Inverse RL and GANs by Constraining Information Flow,48,29,3,4,5,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,Accept (Poster),Accepted,6,10,8,8,good,ICLR_2019_272_paper.json,0,0,6,5,1,2,5,15,4,2,0,6,1,1,1,0,1,1,11,62,1,3,20,16,3,33,1,26,6,9,3,1,4,4,1,1,1,2,72,207,149,5,35,52,33,28,13
1,2019,Adv-BNN: Improved Adversarial Defense through Robust Bayesian Neural Network,34,21,16,1,1,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Accept (Poster),Accepted,7,6,7,6.67,good,ICLR_2019_442_paper.json,0,1,7,0,1,3,4,3,2,1,0,4,2,0,0,0,1,0,3,32,2,1,16,10,5,36,1,7,4,12,0,1,1,1,0,0,1,6,30,134,109,3,25,28,31,28,9
1,2020,Neural Execution of Graph Algorithms,33,11,19,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,8,8,1,5.67,good,ICLR_2020_254_paper.json,0,0,1,0,1,2,5,5,0,2,0,2,0,0,1,0,1,0,1,21,0,0,16,9,0,44,1,7,0,7,3,0,1,0,1,0,2,3,26,120,105,0,0,34,36,37,14
1,2017,Paleo: A Performance Model for Deep Neural Networks,21,12,2,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,7,6,6.33,good,ICLR_2017_129_paper.json,0,0,2,4,1,2,1,2,0,0,0,4,1,0,1,0,0,0,2,20,2,1,11,4,2,29,3,3,0,3,0,4,3,0,2,1,0,0,27,95,141,21,21,29,33,31,12
1,2018,Debiasing Evidence Approximations: On Importance-weighted Autoencoders and Jackknife Variational Inference,34,15,18,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,6,7,6.67,good,ICLR_2018_272_paper.json,1,0,2,2,4,0,1,4,0,0,0,4,1,0,7,0,2,0,4,32,3,0,22,3,1,47,0,11,1,4,2,0,1,4,0,0,3,3,46,151,50,5,9,13,9,14,2
1,2019,Variance Reduction for Reinforcement Learning in Input-Driven Environments,48,19,11,2,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,Accept (Poster),Accepted,6,7,9,7.33,good,ICLR_2019_255_paper.json,1,0,8,3,3,3,2,9,2,1,1,1,2,1,1,0,5,0,11,54,5,2,25,12,2,43,3,18,4,15,1,0,5,1,0,1,6,2,64,209,58,1,11,16,19,12,7
1,2019,Verification of Non-Linear Specifications for Neural Networks,37,26,13,0,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,7,5,6.33,good,ICLR_2019_249_paper.json,0,0,8,1,2,2,1,6,1,0,1,0,0,0,2,0,0,1,0,25,3,1,24,7,2,84,4,23,1,11,1,0,1,2,0,1,1,1,85,252,30,0,12,9,6,5,0
1,2018,Neural-Guided Deductive Search for Real-Time Program Synthesis from Examples,29,14,0,5,0,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,8,6.67,good,ICLR_2018_63_paper.json,2,0,4,5,2,0,1,5,0,0,0,2,0,0,0,0,1,0,4,26,6,0,40,18,0,30,1,14,3,8,2,1,1,2,1,1,3,0,40,171,128,18,20,35,32,21,11
0,2020,Depth-Width Trade-offs for ReLU Networks via Sharkovsky's Theorem,34,3,8,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Accept (Spotlight),Accepted,8,8,,8,good,ICLR_2020_634_paper.json,0,0,2,0,0,2,0,2,2,0,0,2,1,0,5,0,4,0,7,27,2,3,17,0,2,50,5,1,0,2,0,0,0,0,1,0,3,0,94,180,16,0,1,5,5,4,1
1,2020,Geom-GCN: Geometric Graph Convolutional Networks,33,12,0,5,1,3,1,0,2,0,0,0,0,0,0,0,0,4,0,3,0,0,1,1,Accept (Spotlight),Accepted,6,8,6,6.67,good,ICLR_2020_639_paper.json,1,0,3,1,0,1,0,5,0,0,1,1,0,1,2,0,0,0,4,20,8,2,23,5,2,36,1,12,0,10,2,0,0,7,2,1,3,3,68,185,368,0,3,48,134,221,84
1,2018,Memory-based Parameter Adaptation,43,27,21,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Accept (Poster),Accepted,6,6,8,6.67,good,ICLR_2018_154_paper.json,1,0,4,0,3,1,5,3,0,1,0,8,0,0,0,0,3,0,3,32,8,0,21,9,2,38,2,7,4,11,0,2,3,1,1,2,3,6,41,161,11,17,18,15,9,12,2
1,2019,h-detach: Modifying the LSTM Gradient Towards Better Optimization,37,9,11,0,2,4,0,1,5,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,Accept (Poster),Accepted,7,5,6,6,good,ICLR_2019_483_paper.json,2,1,2,1,4,1,2,5,0,1,0,6,0,0,1,0,1,0,3,30,2,2,15,5,1,44,1,10,1,17,0,1,1,0,2,0,2,2,43,149,27,0,8,9,6,4,2
1,2017,Learning through Dialogue Interactions by Asking Questions,22,15,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,8,7,7.33,good,ICLR_2017_145_paper.json,0,1,1,2,1,1,0,3,1,0,0,1,0,0,0,0,1,0,2,14,6,4,32,23,2,39,2,12,0,8,1,1,3,2,2,2,1,2,63,205,82,15,14,22,12,9,1
1,2020,CAQL: Continuous Action Q-Learning,52,18,10,1,4,11,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,,6,good,ICLR_2020_188_paper.json,2,0,11,7,2,3,2,4,1,1,0,1,1,0,0,0,1,1,7,44,3,1,33,10,0,45,1,8,1,3,2,0,1,2,0,0,0,5,80,195,28,1,0,12,10,7,3
1,2018,Can recurrent neural networks warp time?,25,6,8,0,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,8,8,8,good,ICLR_2018_161_paper.json,1,0,3,1,0,0,0,5,0,1,0,1,2,0,0,1,0,0,4,19,2,0,31,7,1,20,0,3,0,2,0,0,0,0,0,1,0,1,65,133,89,18,23,14,18,18,8
0,2019,Explaining Image Classifiers by Counterfactual Generation,19,11,5,3,3,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,Accept (Poster),Accepted,5,7,5,5.67,good,ICLR_2019_29_paper.json,0,0,1,1,0,0,4,9,0,1,0,7,1,0,1,0,0,2,2,29,3,0,16,4,0,42,1,16,1,13,0,1,0,2,2,1,0,1,18,121,182,0,34,46,61,48,16
1,2020,StructBERT: Incorporating Language Structures into Pre-training for Deep Language Understanding,34,10,17,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,3,8,6,5.67,good,ICLR_2020_466_paper.json,3,0,5,1,4,0,1,2,0,0,0,3,2,0,1,0,1,0,3,26,1,0,13,3,0,25,3,8,8,10,0,3,4,3,0,2,0,1,23,107,176,0,8,50,66,56,26
1,2019,Generative Code Modeling with Graphs,26,12,1,4,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,7,7,7,good,ICLR_2019_82_paper.json,2,0,3,1,1,1,3,4,3,0,0,11,0,0,0,0,4,2,4,39,0,0,17,8,1,50,4,13,9,4,1,2,1,2,1,0,3,0,43,159,128,6,15,47,33,27,11
1,2020,Structured Object-Aware Physics Prediction for Video Modeling and Planning,51,24,6,11,13,5,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_438_paper.json,0,1,4,3,5,1,4,3,0,1,0,6,0,0,0,0,1,0,0,29,1,1,21,18,3,36,6,21,10,16,2,0,3,0,6,0,0,1,76,221,47,0,0,14,16,18,3
1,2018,DORA The Explorer: Directed Outreaching Reinforcement Action-Selection,24,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,Accept (Poster),Accepted,7,6,6,6.33,good,ICLR_2018_298_paper.json,0,0,2,1,3,0,0,8,0,1,1,4,1,1,0,0,1,0,0,23,5,1,29,8,2,41,2,10,0,9,1,4,2,3,1,1,0,2,58,179,48,3,16,10,7,11,1
1,2019,Generative Code Modeling with Graphs,26,12,1,4,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,7,7,7,good,ICLR_2019_82_paper.json,2,0,3,1,1,1,3,4,3,0,0,11,0,0,0,0,4,2,4,39,0,0,17,8,1,50,4,13,9,4,1,2,1,2,1,0,3,0,43,159,128,6,15,47,33,27,11
1,2017,Offline bilingual word vectors orthogonal transformations and the inverted softmax,20,5,1,0,2,2,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,8,6,7,good,ICLR_2017_124_paper.json,1,0,0,4,0,2,1,1,0,0,1,3,1,0,2,0,2,0,1,19,1,0,12,8,2,44,1,19,0,16,0,1,3,0,0,0,1,2,30,140,472,99,137,115,70,47,7
1,2017,Sigma Delta Quantized Networks,14,7,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,6,8,7.33,good,ICLR_2017_112_paper.json,0,0,0,1,1,2,0,2,0,0,0,1,2,0,1,0,1,2,1,14,2,0,15,7,3,51,1,10,3,8,4,2,0,1,0,0,2,3,49,161,26,5,4,2,7,5,3
1,2020,Span Recovery for Deep Neural Networks with Applications to Input Obfuscation,29,6,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,3,6,8,5.67,good,ICLR_2020_242_paper.json,1,0,3,1,0,5,0,1,0,0,1,4,0,1,3,0,0,0,3,23,5,1,16,5,2,99,5,10,0,10,0,0,0,3,2,0,1,1,159,319,4,0,0,0,2,2,0
1,2018,Deep Learning as a Mixed Convex-Combinatorial Optimization Problem,37,14,2,3,4,6,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,Accept (Poster),Accepted,7,7,7,7,good,ICLR_2018_84_paper.json,5,0,6,2,4,1,2,9,1,1,0,3,0,0,1,0,1,0,3,39,4,2,30,16,1,34,3,11,1,9,3,1,3,1,2,2,3,1,43,170,17,7,5,2,2,1,0
0,2019,ALISTA: Analytic Weights Are As Good As Learned Weights in LISTA,42,18,4,1,2,1,3,1,5,0,0,0,0,0,3,1,0,0,0,9,0,0,0,0,Accept (Poster),Accepted,7,9,10,8.67,good,ICLR_2019_39_paper.json,1,0,6,0,1,6,2,2,1,2,0,3,2,0,3,0,2,0,3,34,7,4,24,9,0,78,4,11,4,6,2,1,6,2,4,3,5,1,141,312,119,6,13,34,37,32,7
1,2018,Flipout: Efficient Pseudo-Independent Weight Perturbations on Mini-Batches,39,19,9,4,4,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,Accept (Poster),Accepted,6,8,6,6.67,good,ICLR_2018_92_paper.json,3,0,5,3,0,1,3,14,0,0,0,8,0,0,2,0,3,0,2,44,1,0,36,7,2,57,2,22,1,12,0,0,3,1,1,1,1,1,47,195,204,11,37,57,53,50,15
0,2020,Towards Stable and Efficient Training of Verifiably Robust Neural Networks,55,45,15,8,6,5,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,3,8,5.67,good,ICLR_2020_309_paper.json,3,2,7,2,5,8,1,7,1,3,0,5,3,1,2,1,1,2,7,61,3,5,44,11,1,62,2,26,2,19,0,0,3,0,4,0,3,4,51,240,207,0,7,65,81,62,32
1,2018,Many Paths to Equilibrium: GANs Do Not Need to Decrease a Divergence At Every Step,23,13,14,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,4,7,6.33,good,ICLR_2018_215_paper.json,2,3,2,2,0,3,3,4,1,2,0,6,0,0,3,0,0,0,3,34,1,1,25,3,1,26,0,10,1,14,2,3,3,5,0,0,4,4,29,132,186,49,41,48,30,16,8
0,2020,Towards Verified Robustness under Text Deletion Interventions,49,30,10,3,2,3,1,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,6,6,6.67,good,ICLR_2020_356_paper.json,1,0,4,1,3,3,2,2,0,0,0,6,3,0,3,0,1,1,2,32,1,1,32,8,2,39,0,6,1,1,0,0,0,0,0,0,0,1,52,144,4,0,0,3,1,0,0
0,2019,A comprehensive application-oriented study of catastrophic forgetting in DNNs,27,15,8,0,4,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,7,5,6,good,ICLR_2019_102_paper.json,4,0,4,3,0,0,1,3,1,1,0,6,0,0,3,0,1,2,3,32,1,0,29,9,0,22,1,7,0,3,1,1,0,2,0,0,0,5,22,103,63,2,12,19,17,14,4
1,2020,Scalable Neural Methods for Reasoning With a Symbolic Knowledge   Base,37,11,13,0,6,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_134_paper.json,2,0,3,4,2,1,3,5,0,0,0,3,0,1,3,0,3,0,5,35,7,2,39,19,2,48,4,17,2,7,0,0,0,1,1,3,4,1,77,234,39,0,0,7,20,15,1
1,2018,Parametrized Hierarchical Procedures for Neural Programming,39,20,4,8,4,4,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2018_71_paper.json,0,0,4,2,1,3,5,3,0,1,0,4,0,0,0,0,1,0,2,26,5,0,27,20,0,36,3,10,1,5,1,2,0,1,0,0,0,2,61,174,24,6,9,0,7,1,2
1,2020,Knowledge Consistency between Neural Networks and Beyond,53,17,7,8,7,2,2,2,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,8,6,6,6.67,good,ICLR_2020_44_paper.json,1,0,5,1,0,2,0,11,0,1,0,14,0,1,1,0,1,0,2,40,6,1,18,11,1,54,2,16,1,12,0,1,1,0,1,0,0,2,32,159,25,0,0,5,14,6,0
1,2019,Minimal Images in Deep Neural Networks: Fragile Object Recognition in Natural Images,21,8,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,7,6,6.67,good,ICLR_2019_305_paper.json,0,0,3,1,0,3,0,3,1,0,0,0,0,2,3,0,0,0,2,18,4,1,29,5,1,34,0,7,0,3,0,0,0,0,1,0,3,3,31,122,19,0,0,11,4,4,1
0,2020,Rotation-invariant clustering of neuronal responses in primary visual cortex,25,7,0,2,6,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,Accept (Talk),Accepted,8,8,8,8,good,ICLR_2020_674_paper.json,0,0,2,2,0,5,1,6,0,0,0,2,0,0,0,0,0,0,2,20,2,0,15,6,1,44,0,4,1,1,0,0,0,0,1,0,1,2,33,111,5,0,0,1,1,3,1
1,2019,Tree-Structured Recurrent Switching Linear Dynamical Systems for Multi-Scale Modeling,27,6,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,Accept (Poster),Accepted,7,7,6,6.67,good,ICLR_2019_237_paper.json,2,0,3,1,1,4,0,6,0,0,0,3,0,2,0,0,1,1,2,26,3,3,16,12,1,42,2,7,1,6,0,0,1,1,0,0,2,2,74,173,51,1,9,12,19,9,3
1,2020,N-BEATS: Neural basis expansion analysis for interpretable time series forecasting,44,11,0,0,4,2,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,Accept (Poster),Accepted,6,8,6,6.67,good,ICLR_2020_25_paper.json,3,1,8,5,1,6,3,5,0,2,0,2,2,1,2,0,1,0,12,54,15,7,22,14,2,49,6,11,1,16,2,3,6,3,4,0,1,3,106,271,291,2,2,52,94,166,75
1,2020,NAS-Bench-1Shot1: Benchmarking and Dissecting One-shot Neural Architecture Search,33,21,3,13,2,6,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Accept (Poster),Accepted,1,8,8,5.67,good,ICLR_2020_521_paper.json,3,0,9,8,1,3,0,4,1,1,0,6,2,1,2,0,2,1,3,47,0,1,30,9,0,40,2,17,4,3,2,2,2,1,1,4,2,3,44,167,111,0,1,39,53,24,7
1,2019,Representation Degeneration Problem in Training Natural Language Generation Models,31,18,2,7,4,4,1,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,7,7,7,7,good,ICLR_2019_335_paper.json,1,0,3,5,2,0,3,9,1,2,0,2,0,0,1,0,3,0,4,36,1,0,18,6,4,49,4,11,3,6,1,0,0,0,0,1,2,1,65,172,97,0,3,14,32,54,29
1,2019,Towards Metamerism via Foveated Style Transfer,40,16,1,5,2,1,0,1,3,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,Accept (Poster),Accepted,7,8,7,7.33,good,ICLR_2019_77_paper.json,0,0,1,3,0,7,1,2,1,0,0,6,0,1,4,0,6,2,5,39,4,0,20,11,1,55,0,11,1,5,1,0,0,2,0,0,2,1,48,162,24,1,2,4,13,5,1
1,2020,Adversarially Robust Representations with Smooth Encoders,30,8,24,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,3,8,5.67,good,ICLR_2020_141_paper.json,4,0,1,4,1,3,0,1,0,0,0,3,1,0,1,0,2,0,3,24,14,2,31,9,4,60,1,13,3,8,0,0,0,1,0,0,3,3,90,242,22,0,0,4,11,7,1
